500 30000
120 446 68878
232 500 40471
339 459 7128
282 372 99604
214 339 76846
6 86 48071
190 265 90630
229 350 33694
111 330 45888
373 384 23518
84 477 64633
8 351 10713
233 389 1054
392 452 43294
134 241 58812
419 476 46180
43 219 53592
43 286 32133
189 377 6532
67 273 97788
117 255 49877
206 311 64932
344 379 75574
97 158 21624
375 491 46850
295 444 97552
160 206 78995
330 361 35613
220 448 64822
186 425 1684
82 296 12857
119 411 94077
212 363 47895
63 110 11550
188 376 42769
18 439 29256
31 489 29882
135 425 27614
218 480 43391
169 340 9112
121 407 53575
255 308 2501
260 298 15161
258 462 48483
401 456 42028
12 482 8241
174 389 67905
196 220 60189
199 293 11576
90 492 32747
272 281 26669
88 362 7129
37 488 20102
359 386 93021
319 407 90901
279 443 90708
187 366 19604
205 472 82258
38 179 73271
50 61 89625
223 402 51488
248 275 64655
204 326 99745
83 260 88072
149 280 26890
73 485 96656
60 440 35414
223 423 90425
113 283 26068
428 461 57598
147 372 50014
163 222 59932
3 94 93520
126 473 54171
123 332 5991
364 374 71302
34 133 59198
124 210 12326
195 280 93618
17 112 59599
72 182 98544
164 216 82940
69 221 32743
14 373 26023
108 229 79138
351 429 32502
42 446 26057
57 456 53320
151 238 46335
69 74 45557
44 147 76007
273 492 50377
67 464 15505
75 189 12691
47 216 57050
111 442 50181
285 394 46011
33 157 88408
292 305 21119
133 288 7304
90 500 86174
246 306 44446
239 390 10735
97 373 29519
198 216 92073
1 128 2679
261 312 84723
145 469 40582
63 317 79321
50 182 13583
128 340 56314
309 480 68025
270 405 81424
204 398 60605
286 401 54348
149 348 1909
88 409 53101
234 374 45150
55 157 58912
60 69 38030
17 379 84066
173 347 18130
233 379 80002
283 487 79802
304 392 70825
150 271 16981
288 380 35368
111 259 63895
117 310 68464
375 478 32144
121 123 72631
192 276 21822
322 497 85335
71 375 44974
253 300 472
225 337 8154
319 335 80641
196 320 73283
46 312 64572
1 464 34660
143 172 98261
16 498 69599
272 306 12696
50 467 9468
119 326 10919
196 301 312
38 467 90812
433 434 98183
197 347 30492
9 45 26395
217 412 76814
190 412 29906
64 79 75534
17 162 59720
158 466 11951
29 464 26620
186 441 55637
391 415 7567
261 483 5580
144 205 25273
183 234 14272
50 314 80023
149 229 66363
114 262 1917
383 488 83389
192 200 89066
255 433 1735
127 274 8512
103 190 70445
221 443 96653
206 237 76749
209 221 92025
200 383 38963
21 493 31306
299 306 46873
40 431 16099
78 274 12968
8 399 13020
122 374 36439
217 219 26048
155 440 83391
116 279 17992
65 341 98915
448 456 5202
271 352 23984
135 195 66633
314 388 8687
217 261 16427
249 334 36217
327 471 16416
314 342 81183
110 424 8844
430 487 97461
166 498 70606
247 360 62700
272 348 8657
60 345 27215
270 434 43440
53 208 86948
128 344 73000
216 436 56950
409 460 50099
133 276 3722
175 463 45152
56 485 54597
330 422 51952
358 436 99604
219 255 65439
32 479 25430
66 287 65845
82 152 22736
153 242 47110
138 181 13933
187 500 9795
3 21 56179
185 282 73613
196 300 2011
154 161 68970
19 306 83051
129 436 12114
326 403 57082
40 364 18960
171 257 7763
274 491 28736
148 334 57428
289 375 67592
225 417 20092
34 278 35827
33 309 57660
131 285 72258
72 167 50452
321 355 8848
310 468 3576
194 264 74661
218 356 10713
334 406 38282
244 408 81482
59 406 30793
176 464 66821
80 487 54490
381 431 50690
36 295 88385
59 369 91353
46 305 71500
226 228 74411
79 253 26759
93 375 41997
20 173 59821
103 397 93898
56 64 15580
236 303 27036
105 282 53715
182 275 90904
115 126 5933
150 486 99571
259 283 42925
117 376 54731
291 467 23907
326 396 17196
100 433 99799
299 357 13927
362 473 84410
26 465 76577
369 492 84822
195 490 32728
148 201 56391
205 293 52577
55 419 66408
265 486 39955
134 244 95471
101 462 25527
187 332 57052
379 381 39416
174 430 81104
237 408 34807
26 479 49039
142 479 81320
293 328 73236
162 171 82121
60 335 15676
225 312 38880
129 479 33600
93 365 2508
217 483 77581
169 210 81946
189 374 58033
3 112 52111
373 455 36140
67 449 70212
119 306 56591
176 210 57286
84 198 28714
151 300 29694
132 404 69518
64 486 72381
16 288 3246
208 417 74066
346 383 11610
147 414 54680
377 394 34298
18 488 76495
46 270 94244
127 461 22050
75 337 1009
199 257 93237
394 406 51013
26 91 95139
270 287 32648
32 285 92599
126 349 59210
48 321 13802
246 357 77312
338 444 29400
50 390 4568
197 296 286
296 388 50385
52 249 5936
201 352 66295
93 180 21975
208 360 44175
195 257 34320
155 188 88854
262 303 51552
392 401 8186
86 199 59584
270 416 91072
59 128 61468
154 206 21226
17 83 64611
226 444 26892
53 96 82412
76 200 64705
63 160 61070
404 458 20290
15 126 59930
121 431 29548
2 471 6094
24 79 14585
266 486 19085
153 399 11155
339 480 87039
117 391 76736
112 364 57312
173 225 60754
117 304 55716
126 359 11019
49 392 65752
33 406 9013
425 459 56306
7 278 28050
353 424 9241
23 87 26296
106 202 46701
24 88 99324
300 424 90953
331 496 65222
30 361 88849
436 484 91475
43 288 4750
259 418 8442
195 216 69200
48 279 36796
156 377 15979
342 408 87334
25 141 16004
28 306 18689
37 74 93219
22 138 69847
262 382 29537
190 309 65938
12 345 81457
37 113 11353
233 274 68737
203 424 59519
264 471 20035
72 140 1809
128 491 79440
64 150 90578
153 498 23987
32 414 35955
75 242 15245
236 297 74280
207 415 7177
12 354 25564
120 400 11871
182 244 44682
310 403 22763
265 457 21024
239 276 20049
159 434 92351
496 499 41195
198 242 90583
312 404 53371
308 332 45935
319 478 94777
465 477 83210
411 494 50874
31 474 16500
111 186 45351
287 330 55943
85 136 4594
20 334 84353
113 327 42713
17 283 82980
293 357 66348
62 370 64537
20 25 72702
55 325 34301
324 400 23687
100 408 57258
207 387 90824
297 317 79396
342 372 54807
175 411 28403
14 206 7901
105 217 56196
96 344 13914
249 279 55016
332 333 3264
95 390 91136
71 391 39044
47 325 14360
159 221 82131
279 352 85024
213 235 80438
68 308 91343
78 398 11570
216 327 63264
176 399 75632
159 270 98316
141 229 88430
13 198 14904
103 378 7697
364 425 83955
211 472 55636
171 369 40404
44 258 89734
312 453 29612
230 322 51491
51 86 5901
128 492 44201
60 336 49638
123 383 85187
104 357 74122
156 494 32204
264 359 20477
180 188 28036
277 303 76845
70 231 71579
145 268 77047
190 481 68694
18 327 12768
176 226 51920
143 219 51227
406 457 97229
39 327 81693
353 478 43817
157 200 74501
26 132 42888
382 496 56626
134 175 92939
3 25 64399
2 310 87008
310 482 83429
199 467 35125
18 266 63676
1 173 31067
54 351 99834
49 120 29371
3 243 5261
83 312 63690
76 133 28132
130 385 38121
150 423 84734
43 46 42439
105 313 68152
15 259 2227
129 394 73280
5 275 85017
259 278 32142
71 500 36346
50 73 13407
117 366 81502
201 456 76000
13 202 5699
230 407 94740
92 204 4687
213 368 90001
114 268 26887
78 199 31845
134 194 45799
64 186 77023
1 428 82187
186 487 6861
42 477 38183
299 310 4265
33 355 58629
157 256 94534
95 422 67904
159 334 17992
4 344 98072
296 469 60197
214 376 28559
285 409 37879
114 232 20527
247 323 56078
325 394 36365
184 458 58403
121 488 94251
69 334 51434
215 500 59683
83 498 36041
156 499 6615
35 475 2622
109 205 40910
183 460 37643
83 367 78291
244 454 78230
134 353 44671
352 444 87372
115 290 54747
150 295 57096
351 446 95200
70 433 1989
312 338 20018
27 374 87922
33 461 20203
101 262 4622
149 299 42883
167 200 70413
73 323 10898
167 400 75468
212 291 81471
53 228 29105
378 456 35022
161 175 65688
91 161 21931
71 233 36422
153 279 82160
62 365 4417
125 341 63753
92 442 22358
193 304 61616
264 345 52487
91 424 11616
84 195 32953
137 192 9328
172 247 2064
389 473 52948
26 82 33299
128 258 97032
245 381 16817
59 422 9575
98 337 13713
45 470 1448
127 285 7768
216 306 61018
193 224 33741
315 376 54264
334 413 56653
64 164 78610
325 388 77049
391 491 40980
9 392 27738
113 430 45163
259 298 3131
59 357 10283
59 117 71673
321 449 676
175 426 78513
12 290 81462
308 476 31100
273 412 37215
108 160 73726
39 389 91765
320 360 39566
210 284 34102
61 316 70115
25 369 43685
297 312 34286
176 404 81327
90 279 57486
40 209 69362
224 249 65676
336 405 40945
195 361 4170
273 486 32664
180 407 35656
7 235 75989
174 401 37914
135 216 64343
437 470 78379
120 132 52451
182 245 58375
469 489 8264
303 370 12304
357 385 85266
389 436 90040
22 496 76641
51 382 29188
449 476 67220
6 420 30267
107 188 67073
16 428 99564
28 318 17636
203 420 32715
271 345 85377
35 423 3391
55 74 97291
49 317 72801
4 290 26466
102 341 46553
141 257 84905
19 451 38289
111 420 1910
147 325 35620
349 353 46975
250 270 76528
377 447 84144
152 288 48497
17 354 5360
86 157 72828
68 295 94426
31 391 63759
97 412 52057
55 59 21673
247 437 87908
181 463 94515
163 313 58508
215 474 12167
13 279 72766
49 340 41104
55 118 24114
272 463 62450
46 346 20285
171 362 44509
140 467 2363
112 125 1791
55 158 42384
4 238 64611
314 326 73253
39 497 3460
126 437 42014
194 443 91628
49 364 62258
304 467 65804
62 344 52088
259 468 91745
1 138 17639
55 467 14918
56 155 94806
3 360 27196
31 196 16356
155 431 29323
412 458 37285
105 181 81725
481 490 18065
27 239 12317
272 400 59982
218 228 71949
274 372 69913
181 406 24944
198 285 84215
87 132 89240
167 183 32357
4 193 2574
421 460 69717
71 148 37430
217 446 33700
167 440 69399
17 21 8653
92 142 72145
155 228 41247
359 411 15615
107 378 26296
70 217 24236
111 432 28826
184 411 23458
30 190 47565
138 238 63858
282 348 12386
225 296 17941
11 256 11723
157 353 5216
124 192 89082
100 447 38226
255 324 55943
372 460 56678
37 88 13391
132 498 62476
215 456 55077
15 223 99761
161 491 78540
266 275 76328
27 442 72584
14 126 369
301 482 58167
439 446 17361
82 327 88660
385 494 35935
225 431 10133
164 295 7945
127 176 26801
137 245 26900
451 484 95423
228 288 93932
246 310 79413
114 482 69114
155 338 49420
412 494 21792
398 414 90004
89 326 95112
188 487 92549
30 63 7899
44 207 17394
70 344 22331
1 371 93568
338 407 64286
190 356 90030
63 256 21560
23 317 50677
313 449 94868
46 313 45742
22 436 55648
241 439 8254
276 430 25510
14 209 48272
27 240 42589
52 456 27369
148 382 42806
49 437 80442
372 484 27624
361 500 10899
54 278 91644
345 349 37848
277 430 33436
42 325 2993
268 459 30535
465 494 39359
161 179 19322
60 90 21374
84 385 89456
137 442 32138
94 153 78136
141 488 88517
34 388 65975
275 350 85743
233 288 30656
28 292 38483
229 463 50260
28 326 75165
268 325 46430
351 373 96661
50 297 77383
25 191 87643
136 354 71546
49 259 979
281 496 86575
2 166 97658
15 467 4558
20 180 16833
144 383 77786
48 203 37291
169 392 55453
36 164 40711
445 489 85626
65 75 14632
333 476 8267
316 418 60300
120 489 14670
130 289 59476
108 433 72352
367 374 39662
51 182 12509
291 414 84571
3 227 10126
251 455 39282
120 342 99097
292 303 55478
5 69 90086
256 437 81711
199 203 17020
30 101 11420
188 344 88202
272 440 85810
84 200 91810
207 280 65846
272 350 63247
82 128 86957
251 457 95633
107 491 50397
2 294 81815
85 91 36137
99 480 39250
31 174 23833
376 395 25139
133 145 22647
60 64 12350
291 411 63418
241 313 16471
367 427 94245
86 452 30498
315 372 98480
263 484 69560
203 226 78533
37 119 51528
347 454 37547
121 256 55555
294 312 4057
267 314 68931
63 313 29549
18 236 25837
329 422 56750
144 430 20924
219 265 10488
185 364 57442
437 454 1058
119 393 2886
23 33 86098
344 420 9715
194 455 99557
402 420 26974
162 385 85210
262 441 12798
38 70 49291
398 498 56487
106 265 30391
36 431 71566
176 229 23541
385 429 6126
86 168 6467
57 465 64156
210 219 57419
22 498 21452
138 165 31241
108 257 70305
97 169 41764
146 202 55948
4 426 76456
301 493 97494
90 329 95930
130 467 19746
142 438 35981
77 463 79075
307 409 55965
136 273 32394
139 288 78819
77 212 323
26 217 68861
20 375 9088
204 301 98396
493 499 81426
153 483 71920
286 294 87917
86 354 45840
253 283 75990
121 163 34050
279 482 86633
374 402 61384
252 337 84726
200 390 86034
243 337 418
194 495 61235
119 166 26159
10 258 97142
312 388 92947
162 243 31673
76 338 12748
11 282 61179
249 263 93973
118 301 7710
288 483 88910
240 259 23160
16 312 83935
470 482 59788
47 326 28102
286 496 674
129 458 61718
110 413 72670
158 338 29972
96 381 49138
350 463 41996
19 461 33581
274 305 14946
28 183 7029
96 453 78393
35 253 64557
142 268 12221
2 237 45956
141 412 12135
151 423 13724
449 492 61678
103 311 17786
117 279 63271
381 390 86469
142 284 41567
124 283 7048
371 402 46277
112 437 5685
105 314 55320
315 379 23992
69 335 57006
197 372 19898
359 447 96002
234 324 42100
390 392 92447
4 240 36636
238 492 9047
162 200 6134
351 404 87273
79 327 28105
110 374 69326
55 404 94504
245 405 22698
55 412 44160
21 131 30081
256 458 35325
136 401 90977
312 429 13481
234 408 89912
185 495 60514
53 335 39956
388 442 46077
282 473 3574
349 466 45866
149 185 69982
82 417 29514
377 498 88106
170 302 63455
131 317 8164
118 370 55958
343 458 93396
217 309 89581
102 201 68605
56 103 64499
19 466 8469
135 223 18444
41 91 48841
5 235 42750
49 73 74635
273 451 27478
88 122 15515
182 263 35759
251 326 70959
250 269 8703
81 359 31411
83 277 79633
54 164 83796
200 235 78897
85 304 66636
46 489 54482
347 356 11115
156 252 54154
19 355 13483
11 340 95800
294 470 92735
310 458 90472
137 143 38720
139 292 61614
147 233 47734
141 180 42185
126 350 6463
81 178 75318
309 390 75415
147 431 63305
426 468 37266
309 369 51708
217 301 5978
48 424 13424
105 112 82773
42 372 41365
237 467 73782
286 304 34462
86 485 40121
6 246 36397
205 222 7176
46 104 26280
145 302 12885
129 417 92934
331 490 98099
86 287 4168
101 411 48340
134 478 70182
140 247 28546
275 369 29710
40 52 47209
134 404 33905
394 420 20622
103 494 27923
330 492 8655
207 461 93074
38 277 80036
159 212 81140
416 433 28290
80 307 61406
55 102 9878
5 311 58865
126 243 14425
376 459 39906
204 422 66009
64 93 39427
189 448 6342
6 193 29482
31 88 86848
245 288 86404
167 333 71315
56 351 35277
70 282 32853
342 410 27958
141 348 50735
271 356 62315
121 129 11791
228 408 70337
16 135 10851
259 347 86809
316 493 47384
60 376 86672
19 138 25901
487 492 49759
331 439 95588
422 451 56646
16 237 38381
6 242 58330
355 425 55286
199 473 1890
105 338 99707
106 288 83370
128 149 47645
7 224 70470
28 374 89749
213 267 66314
43 171 85348
120 496 44645
77 437 288
425 435 9466
160 305 99231
308 471 46568
41 419 89225
242 369 68864
35 454 56926
29 411 37221
413 500 47804
258 485 81951
37 153 43153
439 487 53440
117 247 17076
46 246 12582
15 139 71425
115 402 94873
92 101 29719
408 463 14844
225 246 89648
82 214 58050
91 391 7275
354 457 5021
29 320 10347
256 365 97935
49 473 3083
65 331 1803
321 456 38191
23 77 99584
175 424 47199
177 227 49324
375 445 79182
27 365 11598
140 272 27587
178 341 5562
67 322 82698
287 349 27105
1 186 44649
247 474 26905
269 282 24172
262 329 96183
392 414 60059
367 471 20943
330 396 48033
163 351 72131
79 208 8870
53 500 39400
163 467 45295
147 239 14624
61 371 1225
284 320 93275
220 402 79946
2 493 35535
107 156 63417
154 162 59896
192 274 61358
225 261 7098
286 359 89729
105 432 79376
338 376 61691
179 191 28865
346 456 47407
152 233 95409
365 422 54501
405 442 23274
228 248 88368
208 209 70249
345 424 14939
235 424 31404
156 441 39608
255 386 35582
72 120 50
159 328 5709
61 340 51091
221 360 76570
365 377 29379
124 197 83638
84 483 33448
84 347 55145
84 490 92135
81 89 81302
76 432 13596
101 458 99036
447 468 23766
206 245 486
404 431 64262
268 403 62946
210 477 50080
161 499 26990
253 370 53991
327 486 9392
285 462 58773
331 359 9323
79 117 1453
203 222 44049
81 461 38375
144 385 60097
74 88 30459
222 290 1233
72 178 84480
327 348 60718
112 261 62784
121 419 25872
93 251 20371
212 395 22259
233 456 19872
217 370 12293
114 198 89293
314 343 88517
13 32 73064
59 437 62787
40 459 37406
25 48 68403
122 421 90195
290 356 14567
65 394 63520
18 178 48262
45 461 76940
97 235 89727
52 121 36983
255 444 62644
249 299 27008
135 398 88888
203 265 15427
32 95 57686
316 451 38640
133 266 3434
17 60 31365
210 466 17541
17 410 68910
159 166 15235
85 142 66053
24 287 41903
4 362 61028
140 164 99013
192 201 97598
129 327 49742
194 497 52901
88 256 69560
388 445 85361
45 206 93706
462 467 18590
47 49 32182
64 136 66518
41 50 2330
296 313 54068
33 311 43938
17 221 63338
39 330 40683
94 242 41443
291 390 90690
25 438 28305
202 350 85235
170 175 20207
21 209 7173
114 369 73604
13 417 93153
3 292 62852
221 310 70749
84 418 53901
338 377 59022
105 456 43402
359 384 79387
142 385 24019
188 239 20321
208 343 43896
219 482 9513
247 363 54206
183 226 99335
122 299 78840
74 156 60956
91 355 42271
24 40 50599
128 364 7376
126 454 49043
49 468 36864
127 159 90745
59 84 46301
28 219 5428
24 351 98527
190 205 69946
16 269 65208
85 256 28973
184 256 96408
215 360 26605
78 467 80475
44 282 42733
240 411 72455
50 324 4363
166 234 42108
369 380 30336
98 198 88219
196 377 28747
132 303 21965
147 456 64116
423 429 92629
77 399 13764
68 71 16443
120 178 5229
152 231 84939
62 384 12648
110 498 35765
188 205 46831
253 292 92713
159 181 86392
106 119 58547
149 222 19343
129 461 42477
196 290 3812
40 254 82298
189 227 17221
336 442 78331
50 440 32056
95 109 44133
80 361 16345
82 439 19664
252 446 21175
199 484 28691
339 468 35555
308 433 42062
438 485 25882
52 116 45967
47 302 94780
99 269 16466
105 308 56232
156 334 74214
11 456 26518
112 358 3314
383 457 58646
338 367 42721
78 384 54041
125 488 83352
313 416 32288
137 417 50823
15 471 36055
221 300 1506
191 439 56676
26 494 59910
4 320 1694
285 371 23139
119 217 71688
351 438 73179
220 272 37277
343 475 55913
148 402 2963
104 492 57907
23 481 42226
9 469 60870
123 335 17621
112 415 38298
43 413 66982
252 279 28269
221 353 6646
175 470 39341
163 230 3703
258 364 97820
97 301 94532
70 478 306
335 492 72693
245 447 8285
24 445 74776
72 283 79738
114 437 54858
64 234 10707
151 198 56568
65 359 1233
281 337 41390
284 289 2463
179 347 17591
67 250 99030
300 467 39727
188 443 41003
153 492 13718
50 237 83851
10 302 62263
120 453 16217
175 307 78263
247 386 60492
140 177 37484
109 438 74969
226 447 29947
100 141 44912
293 389 90636
339 461 75859
39 329 88581
208 435 49270
208 306 21725
216 316 19225
244 293 70732
115 223 77511
215 479 28467
201 263 65264
447 494 60363
3 285 6155
306 341 38176
169 391 20500
34 393 69510
128 277 34165
37 242 11414
246 388 84146
76 350 19531
112 142 96351
55 94 55848
40 440 51046
261 418 15494
335 388 68691
103 263 68297
89 150 17235
166 421 12301
198 324 67759
3 365 7302
308 409 21001
170 477 11843
50 146 50790
133 138 95714
296 375 75921
190 439 40891
31 306 86878
219 385 99712
22 378 87299
293 332 77295
76 140 67789
54 148 76674
310 313 28633
107 360 73688
43 258 90431
245 402 51484
59 171 52825
11 433 58052
116 476 22154
120 199 4562
93 389 14165
53 394 51797
253 285 12188
165 380 79159
80 257 70636
120 367 17243
10 24 35854
112 123 7381
33 447 26797
84 147 7665
156 157 53578
18 397 82468
237 402 9107
60 298 13784
29 473 2088
332 500 91870
191 342 89988
23 302 4863
316 407 63193
126 384 41647
313 492 26619
189 193 7456
324 409 42216
255 462 30255
334 430 62676
331 459 14884
165 236 31604
122 263 96628
201 286 17360
255 390 43777
77 475 74869
3 262 31093
48 430 4926
4 64 47408
165 478 16442
327 366 37581
263 433 63609
355 368 94676
113 431 80711
168 196 80851
15 28 53648
5 385 31725
317 355 82902
74 176 68414
78 472 50837
136 141 23375
29 360 1839
3 184 51556
79 209 71812
215 435 94025
93 315 52263
21 116 93436
143 235 7060
95 429 91820
27 291 45189
392 443 9543
19 297 15819
264 485 25074
132 407 60750
71 343 36862
15 290 52339
346 417 3813
108 485 96334
38 79 93729
22 388 88748
182 302 43185
209 236 71971
166 208 42045
167 454 84219
193 330 7032
304 374 34941
131 364 26732
109 470 65470
145 417 20199
174 311 91071
223 398 14060
93 265 6640
11 76 87054
74 471 88680
3 42 33465
29 176 38312
32 209 32777
163 368 31479
22 107 25896
133 280 92226
6 414 84106
76 403 27288
26 430 42375
296 407 98662
105 500 158
263 427 7849
46 294 89825
196 399 95
207 324 16748
88 232 23097
253 383 73707
138 210 81865
136 483 73470
181 295 63218
194 421 68076
42 226 51932
113 174 40476
223 304 49559
77 202 58662
41 293 68224
49 216 95285
19 34 89892
125 233 23739
212 370 92912
90 471 98502
85 417 54120
268 386 19861
87 336 52756
201 441 29397
113 249 70500
156 307 81901
37 465 16493
334 365 88954
88 451 45580
243 353 37094
159 260 86055
403 428 88738
75 123 65316
241 494 4276
92 343 36063
454 478 19909
311 469 73778
23 93 81016
183 422 20403
148 384 82806
376 453 78800
160 469 79035
55 496 18558
16 188 36686
139 295 76072
343 434 2698
162 218 86356
248 398 14096
194 302 18647
336 493 78562
218 487 14046
322 411 52522
472 481 89735
264 320 94608
161 274 77053
238 361 25192
171 270 54968
170 211 5642
223 492 16501
194 201 61573
220 309 8599
20 115 96361
378 419 98859
29 178 94387
180 194 31582
219 233 73893
42 96 94235
3 115 51390
30 312 12970
170 431 99472
103 201 20944
477 490 4131
226 406 62524
16 229 1828
35 229 90722
53 315 68061
64 448 93846
30 93 63357
104 352 4368
203 329 8870
109 305 75016
94 380 69208
262 308 64817
233 463 36149
73 93 17792
41 130 81240
363 467 88846
274 317 18774
299 402 16861
16 293 76216
211 429 15413
372 378 43790
257 418 72465
30 152 85753
281 328 23027
29 147 62717
150 219 51348
146 432 19511
286 370 16898
45 104 32986
431 498 10697
363 463 73411
34 211 36905
210 241 23718
86 445 58577
135 391 35703
112 151 8534
367 416 17303
27 199 77115
318 353 96822
264 377 73488
31 135 3649
388 476 93879
217 485 5634
219 349 72023
77 443 28075
343 361 56322
321 372 66134
55 381 23522
202 442 11024
77 496 5181
223 465 88410
104 299 18725
205 240 66289
332 435 4237
325 380 30080
354 428 62743
168 490 53126
86 184 99921
122 468 48082
199 458 79972
166 462 38518
243 407 17210
36 328 80057
90 328 71346
249 385 87676
66 462 84076
9 415 57108
257 295 86858
179 326 32044
387 435 75771
188 304 40955
33 378 63557
314 389 12287
192 233 79122
38 350 55639
8 353 21522
58 167 97794
39 220 37291
23 352 9527
109 359 47373
57 152 39081
92 94 46037
2 358 9110
214 322 42337
174 439 57121
149 395 45233
61 132 51076
195 429 83284
356 415 8632
309 394 28431
134 183 50367
41 154 90856
98 132 132
420 448 95987
34 445 55650
191 332 76868
91 251 54341
31 160 21084
74 485 28746
153 207 91599
233 250 9166
267 364 27877
61 458 40
60 361 85066
20 167 64602
328 445 96897
151 311 56285
4 169 2644
376 474 6227
109 418 77257
156 160 66182
130 426 16603
178 248 7408
401 436 69117
207 272 43547
273 437 53003
431 500 46642
262 391 61027
417 418 49627
187 483 82579
67 305 1767
42 414 41294
26 119 39843
9 165 18976
409 410 13903
381 476 96252
9 111 77780
179 199 70887
220 303 72266
51 166 34860
40 236 55705
420 463 3643
305 428 23083
61 70 68409
23 356 46369
73 176 45325
210 375 19257
272 332 7332
106 431 22721
352 413 78325
236 375 21234
268 356 59564
263 469 96598
188 336 88572
64 206 88305
123 357 33934
211 394 43429
188 452 65974
257 307 88368
41 345 39610
324 392 58666
266 438 92000
5 29 17010
364 402 33178
160 175 83979
325 448 22172
214 255 21070
297 331 47926
192 301 47869
359 449 74972
202 489 49321
181 415 28168
15 301 67562
72 228 10840
343 452 94239
111 312 41506
226 454 67689
147 439 83808
173 499 5636
218 392 37346
158 355 62923
38 102 92842
41 323 97473
64 398 9253
396 451 12859
270 471 82546
78 457 35163
147 196 71141
185 301 37072
125 478 39193
329 487 19419
174 226 24805
10 301 25046
316 447 86729
168 232 10583
307 431 61400
106 491 69783
84 230 85448
98 120 84930
167 428 35287
38 226 73140
171 186 23154
131 344 48413
412 492 50917
189 457 48846
313 495 92659
337 471 40539
94 449 50647
128 468 36061
15 50 8502
50 245 71366
207 239 94893
7 374 18436
127 318 59033
20 374 21313
378 498 47256
10 163 60335
337 449 24421
97 239 17292
272 367 2448
184 468 81331
123 413 3185
317 484 91740
19 210 51639
104 247 38197
347 354 31154
198 392 96631
157 174 42822
4 369 77484
24 270 94676
366 499 18509
201 500 84693
137 272 15720
160 408 41914
170 418 7826
260 279 96922
89 263 52656
86 413 27506
354 452 68457
139 259 84422
28 209 81136
124 436 17861
50 427 76896
251 439 15235
12 337 99271
203 217 79888
140 465 80188
456 477 77493
14 155 86908
168 465 61629
223 433 8014
181 330 51080
120 321 75840
389 462 32986
268 294 78118
174 342 26279
40 263 22676
70 285 41777
301 498 15362
339 347 31655
169 281 15410
432 437 6085
229 251 57699
178 302 56696
301 408 70314
74 454 15080
132 243 21250
189 300 56660
375 458 22919
99 349 75487
166 398 79086
148 414 39426
415 498 46011
82 455 37309
150 456 59988
413 453 67672
231 356 21874
71 377 27979
142 289 50551
216 408 63408
139 150 2937
92 463 84913
320 405 47332
358 451 29365
349 381 820
302 342 32751
170 369 95390
249 308 35780
141 391 17560
249 312 81481
11 107 64592
48 137 75238
23 284 78902
26 164 90913
26 27 2052
14 112 42073
209 319 73981
103 253 76588
178 293 36085
339 386 89740
186 265 66504
112 262 1920
138 477 53538
177 398 22011
15 477 36661
123 296 85236
152 483 57654
106 463 43471
442 469 36884
230 308 1953
101 303 9724
362 461 20554
158 316 84470
192 330 68590
39 379 71317
34 401 10041
71 381 36023
299 454 16759
123 453 61213
65 227 75152
258 435 13391
212 259 56615
435 469 96689
90 468 93039
371 424 55725
104 359 40745
33 87 1385
445 474 35237
268 414 69710
105 412 7950
355 374 15697
61 83 29325
24 110 53249
93 430 6350
342 492 3395
158 185 57553
261 349 6565
132 173 97826
34 369 65643
16 318 7951
403 426 54326
269 485 95362
65 310 61801
30 209 89712
163 170 90220
216 237 26028
447 454 88959
83 330 36165
166 272 32992
145 229 39646
179 451 42700
116 308 50969
297 414 87025
67 227 30142
50 164 64747
303 485 4196
270 273 91187
101 434 80645
14 157 31609
8 97 65257
18 268 69920
99 500 78732
34 444 58920
197 407 40580
201 432 81573
89 141 15343
247 476 53545
22 72 3348
121 399 84277
100 349 76234
248 385 8837
18 121 65372
340 428 2221
68 410 24753
114 460 27128
346 395 59005
244 442 41176
5 491 67355
75 309 95856
205 226 82355
351 396 13110
5 271 47318
305 437 60980
298 498 33092
241 284 36961
252 453 67743
37 81 9621
159 449 55734
219 293 66622
33 172 47210
40 78 32966
1 385 10669
301 347 33204
96 398 77725
18 350 56062
320 468 65051
148 348 52661
84 178 43416
163 384 75259
24 258 49761
134 315 49981
363 479 87632
446 482 31525
53 412 5795
219 372 54523
75 222 82825
144 474 58253
200 291 14878
209 273 77258
285 423 95135
104 231 37179
405 498 21258
100 457 17841
261 318 40310
180 343 58042
189 496 57648
349 362 9053
118 156 7884
277 337 27476
25 421 83756
268 315 32303
75 181 28799
157 192 67102
336 450 22194
300 461 35665
18 81 37070
261 406 92509
121 195 76199
250 341 3696
166 215 11006
54 286 84147
381 480 40699
23 153 93660
113 290 22830
207 482 70947
139 483 68390
37 387 7708
84 92 21004
301 387 8752
379 421 63548
222 254 5145
43 340 93245
241 331 21558
162 494 83672
113 418 58867
157 183 55163
401 473 48215
85 436 79910
282 494 33377
166 447 41173
368 418 35119
59 486 71878
97 313 11777
313 340 83748
425 446 77576
41 272 88085
70 74 25091
327 341 14090
140 386 83317
28 255 55643
256 343 29330
99 237 76817
384 491 68827
49 430 48118
163 227 9178
112 447 2209
54 492 91949
94 382 42249
80 264 35061
147 322 48756
293 318 7597
180 486 6953
320 344 44031
156 273 75706
287 304 63221
43 47 94454
115 258 44700
6 186 74633
99 266 54134
179 317 16953
9 57 25173
198 376 99896
180 302 33195
252 461 6253
78 350 54996
392 495 78755
65 396 70424
