1000 100000
399 795 511761
411 716 870384
222 845 911425
84 404 85303
544 856 564291
189 693 957119
136 204 190136
621 828 801886
266 644 690833
59 447 641412
303 529 623250
92 491 277876
30 188 457403
311 461 121431
559 767 213448
28 398 12081
149 245 196
247 530 776346
432 937 315725
918 968 862704
366 566 377613
194 273 425643
596 869 350639
377 777 516915
260 975 487219
124 745 456216
89 258 514654
35 119 7494
514 701 2627
277 669 557728
836 851 124163
14 99 482464
844 999 745743
599 825 684879
82 702 767708
172 295 782589
512 686 687010
569 997 826222
107 606 672124
57 772 738325
122 207 921533
724 964 284372
625 837 52047
328 819 66546
345 980 236833
119 910 667407
74 154 41440
70 149 736343
118 315 299217
658 782 865198
769 843 488945
661 952 485303
216 755 32536
213 554 391214
415 578 764392
529 718 972018
136 650 946403
426 827 261523
91 676 441705
247 255 854617
6 13 669411
440 713 845602
13 918 78818
621 934 93692
171 487 494134
243 658 62504
47 120 374555
726 747 48865
43 97 812065
271 407 109670
366 431 700868
241 848 670800
86 660 325991
412 922 113946
28 823 689357
559 650 972994
581 924 438785
80 527 563922
185 633 644217
352 983 351960
61 523 562167
375 498 585226
534 786 655993
309 635 116468
345 388 728514
60 239 798698
223 665 164683
540 952 301788
89 551 848261
714 999 816524
82 346 722660
230 592 944277
13 665 69594
270 709 967837
5 463 241613
373 670 633817
60 977 464144
46 328 79605
157 450 311287
462 513 26069
183 322 496104
780 869 755298
446 894 156078
370 743 235210
824 988 546441
369 911 764115
709 767 486036
568 700 455973
730 831 598132
152 664 809432
673 929 814765
1 394 37390
23 271 240306
379 962 293947
601 693 576409
680 946 892936
67 878 53331
149 841 598664
525 564 165504
90 560 295332
392 966 553723
7 129 305882
214 662 276502
547 906 807875
21 999 192962
338 984 353981
944 992 701242
329 352 181688
341 481 502437
776 963 197724
699 726 159827
47 711 993466
527 620 692207
429 681 254455
679 840 25074
785 974 441145
514 561 223123
535 822 429097
313 823 299735
76 471 946823
257 392 307431
49 922 495258
290 946 443808
462 972 949228
217 407 514511
37 99 289503
207 902 818503
660 846 246985
19 449 54416
91 332 113988
272 518 310426
154 528 190688
526 664 456666
353 952 931470
149 476 223738
276 352 100644
112 700 453513
440 494 22877
281 769 67057
433 554 291546
545 784 966796
214 820 294293
196 276 645566
375 476 52198
45 891 836739
444 482 440857
76 336 237997
53 989 600451
372 597 303966
773 937 767320
631 803 835764
268 639 857234
598 711 905641
120 845 426130
313 548 971048
180 426 635046
533 539 270746
149 235 964824
4 417 611136
468 650 234765
261 376 37160
552 793 534562
19 261 228576
458 902 759560
562 958 851415
136 700 863588
72 491 394867
117 340 691549
497 711 967985
686 879 83142
310 505 359178
273 592 83206
230 406 91424
40 601 921107
18 497 17489
854 931 458676
454 990 716111
631 878 333857
569 680 824501
161 606 234942
110 791 87487
16 383 517271
734 918 262752
268 701 446282
173 306 257730
60 111 512236
354 514 720637
452 984 452980
315 594 128649
719 782 574090
153 775 776665
675 678 77520
799 949 691330
151 152 52845
487 556 560339
590 920 421488
218 904 298657
512 551 12913
412 623 314667
3 462 232197
2 508 617530
185 667 692050
373 858 144371
93 753 603414
656 678 966194
796 840 447371
308 659 749461
391 719 353646
282 393 274461
310 436 919713
434 713 150560
617 677 817611
173 624 361295
706 969 173212
627 854 428763
83 908 515193
542 850 829489
30 204 327782
285 815 508721
207 796 339133
151 279 478258
169 777 883550
37 81 296063
866 930 904667
133 567 829595
61 401 414577
431 492 189855
198 365 143469
521 577 96173
291 689 611421
403 507 610959
54 816 368474
887 896 185882
556 669 327361
27 653 57282
17 165 909229
237 537 443151
93 880 394517
357 869 998007
242 563 819014
378 616 906208
122 456 109069
299 733 828449
206 367 663342
277 968 274270
116 632 222858
74 709 771678
547 803 620423
324 949 346991
122 509 495669
228 484 702830
195 718 374972
466 966 228388
389 741 571302
565 622 575617
751 888 632433
570 685 536197
37 678 626891
270 918 96471
54 330 221439
399 645 886560
317 864 345203
560 680 575577
433 476 655577
364 575 360110
252 489 861874
805 935 558804
629 760 547432
182 379 320641
756 850 293136
243 718 375513
555 817 265192
229 987 192767
293 882 765451
227 603 43594
557 873 358511
19 381 669019
643 826 322555
236 648 753548
533 957 157
756 760 965202
76 952 751604
84 220 512239
160 191 886726
164 956 522672
107 679 200920
259 667 739033
847 925 180801
600 815 902899
19 796 436352
338 836 956915
248 394 264329
307 411 771350
349 766 523422
90 674 16500
756 905 787983
22 653 342844
625 760 826259
62 883 460792
160 377 284095
74 872 128094
20 168 441109
3 869 656450
124 182 283308
504 811 104549
693 743 901759
103 314 878851
534 553 484708
3 193 628584
623 912 951261
90 157 322106
142 193 628219
650 707 291432
145 416 492464
625 685 635402
21 599 661073
790 868 330843
374 502 796206
159 816 21438
10 652 490759
592 735 133514
771 941 370988
519 719 132033
741 869 77158
63 882 311864
88 99 73606
629 962 734210
156 988 548420
145 752 863001
146 435 256549
209 714 767252
354 979 35
655 872 987218
50 538 375101
466 790 698819
759 880 33388
24 846 589291
659 930 320527
780 973 969156
420 623 775724
447 565 422176
279 762 523113
174 451 644243
176 932 169953
216 436 806903
723 830 333855
116 700 766040
216 895 361360
552 629 156172
774 830 539534
743 759 556002
466 728 897331
145 640 842214
519 700 576474
573 734 903137
136 513 776895
535 581 599498
356 573 868452
353 843 194079
85 526 341602
166 313 901324
39 52 938856
245 287 372825
159 296 555759
735 895 224730
472 716 302927
724 758 649603
188 896 36129
70 290 675182
139 505 140897
169 950 634162
236 866 274644
37 483 492219
115 182 495411
94 537 804772
607 951 676110
380 778 145775
357 559 336408
443 833 834177
31 417 415507
265 476 382841
466 782 81008
235 462 269948
510 748 122487
306 444 665454
699 800 149771
264 703 299435
794 827 408491
160 339 707726
121 746 695281
552 597 71596
238 795 477237
158 475 706823
178 952 703450
599 689 467690
434 441 827756
489 652 560216
177 313 527802
89 498 788455
136 641 504336
551 905 83104
677 967 183330
93 822 500070
473 810 446221
474 658 609996
499 609 937018
298 945 112133
201 376 295878
701 948 372234
245 365 442981
24 233 230450
298 848 995000
43 867 356353
849 868 15608
524 700 390635
412 518 417898
878 917 88156
152 163 390104
381 894 589844
414 904 30670
593 594 50004
429 588 565160
974 978 954551
569 935 833462
186 640 151510
194 597 202704
180 606 508789
152 331 684449
118 917 520993
587 710 638835
649 835 732625
137 264 660439
219 674 817344
270 412 940477
187 486 14940
73 470 248884
754 934 24798
795 961 314748
461 911 869
388 407 460901
372 560 373334
264 460 619786
175 341 559802
327 362 677305
95 447 528897
798 984 850789
89 522 902634
185 761 301552
425 448 917117
220 247 498259
123 294 865158
167 627 810222
111 598 401336
251 417 813553
177 528 5566
774 872 795082
96 516 899481
202 661 215012
673 774 415791
232 566 804237
313 333 361885
115 963 399060
309 830 221384
56 938 613401
428 602 402778
399 948 923565
94 178 432948
509 892 590393
364 736 79319
96 631 731272
311 523 813737
231 982 432619
169 970 676631
562 954 146143
582 756 711916
297 360 226283
11 22 639375
79 106 463649
456 776 231525
121 346 464241
260 770 91395
133 152 617293
173 915 721730
141 683 30697
565 961 458294
58 358 417324
500 582 158638
110 630 183341
30 872 940776
244 523 212184
554 691 434415
754 956 778572
541 589 575007
59 389 636846
36 931 175749
287 704 278629
870 970 513436
156 389 123891
195 916 900499
476 891 448596
611 770 624208
151 250 303671
297 471 638928
46 788 326342
254 274 521520
352 917 840703
166 763 205267
224 629 446593
210 231 639431
236 582 165469
772 841 275112
284 301 83215
76 575 377206
154 593 885398
849 912 488024
404 783 274647
341 965 578625
219 382 776389
280 767 91461
708 906 183377
65 117 397100
691 814 102571
85 732 905806
67 336 348190
280 878 367263
729 902 172989
394 856 803913
555 830 523091
115 582 781005
269 849 156990
612 900 789981
726 776 266185
14 331 303902
249 367 903803
443 977 377392
464 624 463180
194 402 402754
118 660 836858
335 659 761746
193 955 106600
28 347 365203
945 946 951608
424 797 888115
98 930 588813
37 102 404073
138 394 172600
314 889 511805
834 961 477944
23 439 292239
103 446 976030
727 891 622402
124 376 427026
67 645 739430
463 655 98048
557 617 853207
10 961 150435
122 945 298470
558 577 396725
62 131 551830
367 480 958868
127 985 659943
557 639 173748
52 961 223560
380 790 562572
647 791 610958
354 825 897863
335 907 170868
463 934 624226
433 895 51381
182 685 284314
241 562 991916
474 887 375337
493 836 95799
618 672 531738
96 417 774945
413 937 426433
37 238 176489
176 389 54746
361 473 948417
13 206 609447
309 685 3683
49 650 918413
231 583 869578
127 762 865680
538 891 232808
128 225 902117
315 488 447148
364 800 980348
450 675 89228
129 560 542904
50 249 679739
310 763 902254
311 436 164455
644 847 370851
840 881 953532
555 614 403677
401 735 200814
530 711 274922
331 684 290247
3 480 192087
123 998 393921
38 882 990549
762 967 968463
182 297 991383
342 607 406068
712 742 194872
804 862 763622
60 329 229227
464 801 286846
368 537 149272
503 548 320047
89 978 364614
731 783 184056
387 680 499158
316 873 295507
67 79 557404
67 261 871298
910 921 368809
355 896 378256
387 437 120301
582 906 35701
952 969 801195
343 770 948496
173 658 661843
88 703 671825
121 319 996009
484 539 379466
459 738 943582
511 535 824129
855 856 790582
255 559 535625
680 708 875343
607 673 502976
383 756 364298
579 720 873044
295 532 633648
86 157 464072
212 224 490291
182 747 702114
821 862 978500
472 613 445410
169 188 743311
175 772 196138
538 568 361016
287 531 106743
40 643 519811
232 573 287867
296 654 514854
592 879 277573
360 384 85330
26 39 141961
324 766 731512
484 607 343472
70 469 566538
282 657 344632
154 374 34293
318 971 435342
65 677 124254
354 871 656861
428 732 360865
563 808 908593
492 562 525581
197 315 112958
29 737 787085
500 520 888175
144 648 646927
15 757 379652
370 799 126144
300 793 253658
580 627 482114
516 764 417609
173 536 865879
114 202 248155
272 965 247128
73 570 770013
188 588 608403
733 751 775960
377 804 232103
427 550 413364
691 892 256715
103 962 14213
36 218 249269
356 388 684578
279 613 380055
226 363 95216
363 514 733434
26 739 281972
669 805 613912
48 742 564322
320 608 168595
69 134 688112
37 98 460279
467 751 212818
853 926 809824
484 667 611045
320 769 472545
153 388 382990
254 978 161166
81 552 568708
576 899 715487
302 538 90980
95 495 501550
141 548 224618
521 796 894322
13 47 846636
423 773 183346
37 939 607492
363 814 575309
907 964 393328
511 968 528797
195 900 663573
155 400 673571
454 674 505092
446 847 942743
166 695 107992
200 492 122353
455 562 130516
470 903 813275
86 298 202896
145 377 201299
280 567 745279
102 541 866633
305 850 976916
49 559 524542
614 701 843088
933 955 333213
332 543 887873
42 963 3095
70 179 515849
409 738 534202
280 704 265182
148 595 508760
258 901 771160
546 718 237824
395 401 650766
497 722 535047
353 997 416633
76 217 648584
448 586 226280
188 994 152607
303 583 645302
150 304 600317
471 883 236718
284 373 781548
370 952 609866
534 953 139885
215 983 201893
562 783 962367
39 955 417672
610 704 503029
429 837 685327
196 798 732467
609 740 931516
168 494 251742
47 258 314763
57 815 471101
782 944 590709
63 173 482276
250 296 904989
713 860 979624
104 428 746084
323 651 278299
201 428 375285
502 558 101025
243 302 508206
235 978 237490
921 996 727010
292 900 290758
386 485 484455
70 708 679865
136 646 154278
169 395 141799
174 564 963633
613 675 137500
584 939 335418
767 818 266540
834 836 979427
273 739 836498
628 658 414270
576 697 819099
694 886 86864
607 983 577873
143 571 239984
425 450 909688
410 692 628595
149 243 322745
181 888 740066
327 808 506447
897 902 203893
316 550 446043
129 810 347011
107 272 374987
359 807 578757
43 90 772321
213 370 73231
623 754 244301
75 939 347091
63 136 560628
87 521 797042
198 234 198542
457 762 501095
223 929 424510
153 711 589661
157 346 559592
418 967 381742
217 608 582697
193 494 667297
552 750 267534
395 431 301596
193 577 779059
236 503 462206
414 706 372620
204 365 282952
380 989 296903
300 422 6267
330 713 853270
127 942 697264
229 478 686195
437 773 816321
64 813 854964
376 553 632764
241 907 705218
434 570 272340
37 300 331774
713 739 759560
21 396 841224
521 865 698765
104 198 674130
254 972 701783
359 861 203252
335 599 330071
32 384 968983
683 965 10575
562 747 488808
703 869 940894
292 539 841317
525 615 197643
195 855 349528
440 946 87635
135 378 808179
617 772 331155
2 887 355350
324 724 829711
210 418 333523
353 798 597346
148 314 569141
7 120 625793
243 309 261321
33 54 128498
45 87 631676
94 283 381146
432 625 153048
112 156 510993
216 590 673365
476 574 433875
61 783 783922
423 496 990583
475 977 637041
672 872 183846
64 88 640442
145 509 896968
722 974 963688
110 279 985220
31 569 421864
8 704 185437
234 626 261370
179 992 834926
486 977 450665
677 731 840734
777 786 985861
362 991 971882
680 870 173163
915 971 204858
97 775 108858
248 674 493626
146 925 8518
757 922 687451
62 118 582011
122 554 585680
408 655 254758
95 639 626682
546 954 597017
226 616 239684
180 473 938257
749 750 186516
599 811 928256
219 511 779977
63 946 461128
499 635 229557
245 853 959785
56 711 940691
421 517 318970
262 434 705141
376 576 283547
668 972 589382
74 674 603472
761 767 728192
718 858 46460
163 783 860814
769 988 337296
468 943 352612
139 580 252594
355 419 952612
245 761 757378
536 552 665259
495 777 374457
310 397 631544
665 783 613355
202 759 484446
573 798 957059
201 283 822304
31 814 706130
25 849 475589
733 835 499800
157 232 943192
446 664 971943
177 847 508785
323 461 453837
208 894 577747
572 776 222637
714 906 160914
139 468 44278
461 633 398447
920 989 463942
831 987 670435
101 785 315317
324 732 740375
164 549 657236
11 877 396523
392 531 474247
626 882 731821
75 697 848354
256 470 304264
872 930 465911
291 849 141181
732 976 121355
204 973 533276
145 792 105687
360 571 308031
40 638 162816
322 645 863411
107 126 377277
220 268 13845
91 900 667449
509 883 780394
520 663 951316
545 717 876295
208 470 155643
556 602 835415
207 662 14814
79 271 439473
539 887 563215
394 604 204011
319 320 86314
73 461 558739
495 632 134891
475 573 160904
254 762 379299
222 792 234577
513 566 465944
409 874 809409
419 739 642906
279 743 672076
47 823 243108
584 923 726775
370 956 914280
797 959 591137
152 315 757479
16 782 946217
318 693 505024
70 314 784087
136 876 314629
151 210 829385
302 520 367723
165 451 765495
830 925 460445
444 473 687420
16 820 700812
465 721 906608
483 990 158544
195 926 923392
123 643 872487
85 945 426696
529 754 916909
55 242 678476
257 666 289307
302 721 398556
663 688 261097
140 785 525490
81 101 468800
340 699 466569
106 575 482040
921 986 349360
228 453 275644
204 856 634638
212 266 257726
140 449 309365
586 994 545245
744 990 938300
343 555 60870
545 593 444904
167 756 649522
210 954 343038
388 836 242488
709 833 15568
233 241 325529
322 976 547034
344 558 569176
112 968 592978
155 501 944981
279 699 514122
445 798 250206
356 504 673233
195 967 488314
171 903 107050
152 755 443436
208 426 176122
300 970 462992
21 746 61750
333 646 295896
224 690 511199
138 779 167897
361 439 2148
709 733 424244
184 436 127066
913 976 305652
124 585 185906
312 883 791207
136 536 601529
572 614 440493
18 386 175085
672 799 690501
44 228 383791
164 693 128465
70 862 676683
206 601 95148
203 518 930942
405 406 904728
466 695 242152
437 875 606164
393 965 848401
378 814 172075
178 584 577958
453 896 424835
70 209 179689
301 373 45759
68 209 424810
246 865 658679
439 650 549813
303 592 42369
307 822 77083
596 654 450254
622 661 365032
323 512 30488
121 183 957039
151 672 840434
54 533 49915
168 649 713620
193 408 140945
806 814 503177
421 881 885414
289 764 563656
434 718 349701
676 936 96528
389 804 63947
336 896 282654
628 635 888555
18 241 378343
429 658 6
4 668 928095
231 477 169066
126 620 624684
413 967 101956
193 528 403639
218 992 632994
241 587 240458
312 646 828136
100 113 355805
539 619 383504
52 816 806053
159 244 261837
504 743 656377
307 396 973019
410 923 845698
185 755 131885
697 936 823952
474 588 296965
21 958 513013
912 982 525918
417 896 238611
309 336 136275
442 725 304677
133 370 533831
147 606 58150
362 613 90223
311 940 335184
683 887 965900
372 847 744538
289 449 822345
800 819 89194
688 946 35816
425 996 511231
91 987 998305
355 773 583579
619 995 525755
419 677 749257
802 973 609211
16 783 442465
229 370 66355
448 877 724868
187 188 764120
170 503 879789
275 617 468748
184 700 175609
124 228 960187
294 491 584362
10 874 274313
327 660 920442
314 933 622884
32 677 347035
481 858 389401
474 673 720811
595 597 147863
187 919 521692
212 667 310763
146 403 440846
22 114 599046
140 909 40706
345 954 301564
416 800 4257
535 561 177354
203 794 67434
188 498 384718
103 209 122355
117 964 963637
528 911 795299
380 505 121568
724 918 194204
69 217 79547
51 271 842050
362 971 555053
542 748 666812
304 591 858186
135 903 807194
783 866 271815
760 766 988644
467 483 106622
206 798 665058
604 764 600353
19 332 704680
274 584 275496
127 302 695345
642 683 164201
63 650 16101
145 666 592431
755 783 868667
833 875 941833
810 950 389183
450 767 686605
63 185 946740
142 950 111319
140 248 79422
308 996 586628
342 493 26981
223 354 690693
303 400 77748
327 571 144386
558 594 432027
113 908 898161
185 343 463725
279 781 428227
379 411 190657
274 380 158918
566 588 153874
645 723 379866
66 544 36932
22 843 672577
211 652 922315
62 797 625191
254 336 487139
208 386 857451
98 939 568093
416 944 262744
667 790 913358
304 649 936664
75 325 289084
725 790 545211
301 903 766724
193 697 186594
694 1000 352976
108 360 122226
443 474 300926
257 746 598052
616 751 878673
486 842 367380
674 865 169397
409 541 612240
291 463 125705
386 984 65240
462 493 607070
77 97 256738
234 551 539488
219 395 184596
237 898 458000
156 910 361075
114 396 661509
278 874 142665
289 900 288283
563 931 383185
362 948 658375
426 633 834081
96 854 622641
81 681 295671
404 860 718309
255 798 477760
30 491 391407
47 185 924265
151 993 530342
375 592 457760
610 894 313186
526 864 448808
740 809 797891
602 672 605452
541 986 507249
244 820 410644
285 394 650223
161 978 142826
215 535 992316
566 595 723392
111 215 862419
386 810 813635
793 799 257611
493 500 360727
165 478 741557
308 872 637477
99 894 379427
120 874 317828
133 502 407017
389 837 900794
397 658 176626
644 848 112614
903 955 778513
324 336 16316
646 799 488683
90 117 804711
25 714 326102
567 697 414423
34 349 624800
513 747 259681
460 659 417737
707 784 329464
346 730 520642
413 870 57686
88 450 374206
253 511 956935
18 617 55397
707 931 952500
257 870 683161
187 560 569178
312 951 6479
430 802 647336
147 517 6723
251 256 29774
62 366 747188
253 688 490002
422 743 548882
132 290 331826
106 182 157174
464 916 972343
500 819 58010
150 913 713073
268 374 590675
2 751 940650
15 107 803635
622 747 665262
589 655 470200
501 739 765887
298 558 895866
498 797 750198
61 263 491519
522 668 244647
386 524 272662
426 604 488069
598 748 214228
7 336 279783
334 367 836151
379 518 241857
223 294 568593
308 642 59840
189 813 327244
642 704 240215
132 373 276075
573 884 236743
841 965 384812
405 709 920610
650 662 77534
737 938 908901
316 803 315984
440 636 268752
628 845 293601
393 825 542790
43 460 976642
129 131 497910
750 961 221837
198 870 449294
265 936 924966
247 866 715659
400 875 166674
61 855 596092
831 952 198601
419 921 225741
138 925 641007
778 847 964466
370 878 227875
105 238 729737
357 750 253771
658 728 228705
79 591 115894
131 985 869165
35 555 190909
33 591 930017
46 354 975795
23 905 380173
654 822 944870
459 894 671091
17 157 892454
525 831 670734
14 909 802481
615 795 268360
315 427 288438
248 985 53120
213 864 375814
38 475 541195
421 842 701017
464 882 776305
604 902 702896
117 842 214196
248 977 590483
226 675 916323
36 586 545650
176 357 88090
462 767 32726
236 596 632614
17 40 525229
115 486 768937
234 757 956993
428 481 108262
500 903 661367
183 400 623800
426 474 28919
205 566 504779
275 853 327612
214 337 27223
125 328 137697
85 601 510431
350 689 222689
424 532 81647
441 543 2678
291 866 532947
319 572 793634
91 710 224862
303 365 110721
238 844 638258
424 960 524098
129 340 586145
654 904 635290
224 446 497513
664 813 257644
39 334 564336
43 391 126235
543 829 67696
485 781 396273
24 701 198133
495 547 479751
506 729 803003
235 634 177310
509 701 330320
500 547 581706
35 587 841056
28 77 143957
33 520 538038
702 869 772142
652 725 653278
272 659 829095
767 777 226549
242 652 31478
776 883 750870
442 752 479530
108 826 784757
623 809 596471
50 970 962227
114 740 209225
458 703 672960
368 900 292475
807 828 898107
77 429 846837
636 771 923713
55 521 370170
33 177 329248
66 314 28097
143 762 117882
103 609 368430
701 780 41463
218 511 856030
835 937 248145
410 641 671846
764 838 256011
272 640 741366
86 847 155678
831 938 787767
70 796 636544
394 904 55660
84 155 158039
544 848 115178
247 600 43789
591 794 334048
499 942 29496
108 243 864158
165 545 616069
441 995 775894
878 904 17541
425 702 773359
448 769 540996
17 46 337396
107 327 913449
618 705 77647
803 847 75059
14 188 718434
469 733 832393
293 511 726381
182 884 435231
370 805 749413
482 540 321247
80 622 137794
130 900 581429
291 848 531897
272 656 894473
124 871 399649
244 832 669974
439 888 451976
694 854 181858
89 212 460462
31 570 931835
104 907 85330
27 414 1123
232 502 345797
636 827 89528
66 730 680020
768 986 430617
290 871 149150
208 517 585130
92 282 302722
135 398 423065
824 918 584222
474 855 146319
111 436 310036
521 866 624820
185 954 327053
489 527 406270
242 803 216765
220 786 780875
13 205 645135
62 295 841441
31 501 245049
171 984 195385
862 906 129607
46 842 785722
350 639 201109
72 910 786179
533 643 309511
696 897 589961
192 323 871907
171 328 598453
178 487 569533
8 560 746447
169 484 58561
678 683 926961
69 276 999309
231 602 740784
270 278 529498
143 909 544938
367 669 230408
244 990 451273
97 412 813168
113 181 320169
175 533 375742
456 758 113818
33 448 695356
865 894 585879
235 706 435290
223 411 92725
135 200 863502
380 439 943146
132 188 408881
548 617 282931
265 935 161906
411 680 625324
201 796 242695
127 911 309727
603 781 168008
164 825 144029
191 299 729561
376 455 386383
431 948 93248
72 842 627269
637 754 281261
57 953 864681
670 975 185432
119 928 965027
875 945 33918
188 349 763968
360 401 301225
387 547 748080
109 756 337313
730 876 885146
155 968 384431
264 844 764135
574 841 29935
273 295 460828
823 947 443109
688 932 932814
62 784 841388
122 789 921356
469 908 886718
126 673 802464
320 817 714550
116 324 118782
308 839 230334
345 641 767283
673 728 79656
383 799 796447
512 513 541009
113 149 730316
7 580 159276
297 319 339213
137 474 942504
459 692 659414
238 717 519053
167 263 736299
61 548 150280
888 905 741278
260 636 624397
36 234 930073
208 674 384270
731 797 227411
743 897 257287
411 538 377900
85 867 795771
76 280 647437
318 827 616834
433 577 391899
462 468 101988
236 719 523520
456 795 460969
393 538 659973
24 935 152091
801 900 356702
93 679 20642
128 762 468104
505 560 454807
380 852 946511
821 883 621481
147 207 110893
223 758 322750
789 915 598261
440 942 836073
370 393 598240
186 567 310675
125 826 965578
7 143 286185
451 523 717542
782 890 250332
289 413 662215
372 700 36949
222 312 371420
456 948 762530
197 468 707550
127 904 321554
940 973 797293
175 750 817638
49 983 185634
625 642 452486
461 780 955368
428 753 840315
895 960 56148
238 309 53208
431 981 660603
39 521 714030
340 818 955380
665 993 483488
579 772 720257
35 716 139737
25 413 349226
454 821 304859
137 333 93309
423 613 938044
102 651 123509
68 490 735107
492 705 340375
316 391 144886
291 598 780691
535 633 219976
320 828 978187
78 585 418456
290 779 341634
664 698 628233
362 683 489028
711 736 125152
561 1000 67832
612 779 606714
87 830 958856
278 800 669443
513 936 759118
23 689 302858
575 889 926267
490 862 473018
415 960 618072
723 854 869042
142 352 479635
580 661 808839
254 861 541837
16 542 759702
295 951 988946
422 959 965063
221 293 703820
496 739 665128
980 982 177882
479 777 648092
237 621 325038
681 825 303187
78 753 261366
373 957 884136
685 786 108210
102 181 873582
162 304 152841
451 993 496833
432 921 768052
280 631 661284
36 342 285279
650 718 544112
830 853 507015
336 940 854175
570 618 877110
751 893 585881
50 688 787689
251 699 773583
43 145 302516
670 729 249889
437 852 739687
536 944 865432
364 649 28010
54 901 654049
47 831 566771
216 394 620752
470 643 715681
300 892 555956
74 892 135170
134 892 994767
318 350 897998
85 418 281571
403 800 87113
794 989 718941
288 771 346776
735 940 445994
14 639 10186
472 616 687166
142 229 298532
456 908 509875
386 692 514390
131 556 898245
107 265 196869
47 569 269117
147 341 202816
194 844 902061
134 469 754072
49 496 179199
52 117 781287
328 400 298280
468 997 435501
378 848 548181
26 151 361711
308 901 234146
435 932 363412
384 421 26594
546 787 427380
554 852 782323
251 599 15355
229 705 697745
609 889 642786
464 717 934288
592 759 121422
558 687 602438
279 829 857894
503 888 665320
717 812 745033
152 745 571568
113 524 285735
240 637 702712
445 957 313864
127 778 210132
306 727 249403
576 584 477916
159 392 764506
286 571 471467
27 331 771560
580 618 512192
319 698 25004
7 338 713764
211 691 892023
120 797 663218
253 547 541724
324 879 65699
413 682 981599
185 376 945405
373 511 355419
493 844 441751
307 880 390261
203 912 462450
365 790 285797
87 477 989437
275 418 999850
103 388 137093
68 779 540468
266 832 2106
977 978 554289
164 513 51157
23 197 928298
84 682 668960
77 638 400164
452 919 931036
750 949 356156
952 965 276942
179 387 310733
24 590 480314
813 967 285819
241 595 738131
10 739 472567
235 779 908238
84 948 793326
915 944 779985
387 504 593960
598 953 289142
177 896 989778
12 457 651031
417 693 792781
352 682 82718
272 407 704395
98 481 142369
676 695 678642
324 746 81663
741 921 855718
51 918 78902
168 893 443878
10 552 402022
349 779 236501
458 801 372531
406 511 105414
128 505 862452
236 812 751494
276 753 698777
617 863 227836
922 953 627903
308 675 916247
42 935 907959
520 812 588320
390 920 751867
753 834 214603
136 674 300555
139 795 764371
173 616 296591
115 626 73325
335 479 628985
273 816 120449
564 941 312630
523 551 635479
442 866 263983
344 757 957752
600 616 110143
573 955 591818
616 866 570171
202 492 590800
36 416 828624
301 305 468424
836 858 889507
483 732 353760
670 887 574448
179 439 456935
136 620 87322
747 999 144478
4 581 24270
243 638 17337
18 265 31588
524 934 158244
464 773 996960
156 826 287612
421 608 282011
217 354 380411
159 460 943989
724 867 536325
461 925 85157
273 536 464062
261 947 150093
266 724 148583
71 994 769066
424 892 137858
69 960 900644
112 803 581035
313 429 278011
240 829 91579
48 458 84349
239 320 923332
574 688 211394
603 997 15100
280 352 994464
154 608 548794
97 366 777322
740 761 151509
146 225 390315
54 581 527323
391 937 270119
429 595 555942
709 712 131708
236 988 751526
64 835 237278
454 513 509005
579 587 139562
479 571 166828
603 732 480202
605 888 539578
265 543 194405
319 374 564855
536 869 13806
713 798 375406
239 291 62379
333 771 229482
366 492 776195
2 974 559741
708 859 804678
539 920 158031
245 867 789066
165 184 422568
430 849 224554
135 808 893715
152 768 191483
267 480 14259
145 620 379232
19 765 68058
198 449 77474
352 912 459762
354 971 172754
391 851 966511
590 844 106330
18 556 763233
168 892 266188
53 781 76395
15 288 263407
199 349 364046
689 942 231322
137 776 413903
904 907 478979
549 922 937224
107 648 285132
4 275 287685
407 638 277763
289 477 801956
38 977 995399
418 940 750827
460 616 775003
383 676 286248
52 274 719246
83 459 189664
263 639 596373
97 956 681819
645 850 354568
178 269 931058
259 975 834635
164 931 761768
752 898 329073
614 785 8136
741 943 51798
437 737 96982
122 321 982444
68 493 774199
400 989 847784
281 836 285803
464 480 524732
302 531 709296
324 830 814804
208 494 472165
416 815 362331
29 229 689794
64 238 206180
733 890 711971
271 430 474949
261 330 815113
78 385 267914
551 724 209835
414 814 640359
2 795 272806
42 515 818133
346 891 747719
17 616 482387
702 933 383236
143 524 406984
351 676 25984
470 981 350756
219 573 133936
112 134 731456
101 589 807868
873 899 808169
38 461 220492
336 466 978221
658 686 154902
141 949 866522
742 962 691449
281 312 471051
986 997 217549
202 254 301018
125 303 225426
547 630 25269
79 533 514092
372 737 311720
622 710 828774
386 959 289855
59 588 287082
242 406 962124
472 729 392779
31 629 497428
176 311 825801
343 412 454415
655 819 769667
21 867 943033
353 614 975256
272 535 738696
14 95 474091
724 728 858295
38 65 645423
76 551 458765
644 950 537662
1 329 688564
933 989 49777
508 726 507851
217 637 35151
329 607 353604
88 833 865430
49 315 367247
381 530 352239
155 224 983406
298 982 563416
518 894 293245
829 957 461411
391 726 299851
814 831 998040
488 605 194574
41 789 722846
122 406 741810
40 639 211451
299 868 509427
477 624 812226
3 867 82117
701 944 433831
503 588 467229
618 669 235900
771 956 91953
352 995 85473
31 414 74331
495 732 695069
103 616 369621
489 494 474649
529 869 855767
169 782 41659
285 956 956152
60 658 313189
174 878 334044
239 738 618959
94 403 161110
352 614 295522
184 283 953542
228 328 360470
