700 80000
260 518 23653
561 640 96519
356 596 82526
294 359 73129
457 600 18576
359 492 22262
378 526 81458
132 596 13308
13 353 27269
61 125 535
68 435 65667
407 536 18016
112 183 95090
561 665 84589
521 697 89587
122 557 60087
106 428 35337
79 197 85733
266 662 66173
297 443 71894
102 529 5971
300 622 78594
157 308 69593
36 474 83813
309 629 52924
110 690 6754
270 593 90305
74 105 78393
125 648 42350
267 274 47782
34 658 15580
607 640 10433
208 520 3284
379 470 96621
519 642 10830
463 521 70679
527 644 26535
25 329 8576
400 671 62065
249 501 74972
191 240 14906
301 521 96143
189 228 34941
303 625 87849
117 692 60259
45 344 25648
391 634 36206
418 463 6792
88 227 62193
356 428 46462
177 453 58959
175 589 61034
94 160 72291
63 290 11880
506 609 91392
478 559 91992
571 612 74703
202 496 86183
82 178 93896
492 550 72071
214 395 3633
296 427 83805
572 608 64425
278 680 90010
676 689 92009
81 467 94906
49 184 64337
30 490 39801
417 487 12012
130 487 19888
75 677 56593
36 518 81667
328 668 48166
13 536 6804
270 429 65701
368 549 6211
48 433 62130
669 699 21832
183 417 65321
132 417 63618
86 657 5670
84 543 85203
177 568 99309
58 315 17634
47 511 88221
28 389 85076
483 629 86030
246 283 9713
370 682 78713
146 339 46726
43 484 85531
247 669 85122
16 377 21851
409 572 31765
499 556 61586
427 547 50051
192 617 58730
163 409 67248
86 565 25818
288 494 50002
436 674 20381
75 520 45138
120 325 45559
387 587 83150
12 359 35384
443 590 64832
205 370 37956
166 172 55685
88 264 17366
218 654 57520
249 406 53062
306 475 34391
377 656 52089
131 541 75815
199 551 71530
184 556 47704
220 502 70843
27 322 54026
37 528 85891
262 531 50525
305 574 28777
327 511 34365
121 435 84029
105 471 12166
286 440 33679
241 504 94722
278 551 57420
69 315 59030
259 529 16626
380 585 88827
339 500 80382
319 595 83034
208 560 17901
166 685 29421
85 630 89347
295 616 91030
106 439 95993
570 672 55626
107 119 63428
163 442 13741
74 351 28889
212 315 85555
7 178 32292
218 532 32688
36 188 31534
498 662 54349
263 517 87988
296 394 46765
465 528 83928
27 272 15275
307 688 66521
368 503 4754
8 408 31807
382 570 68538
6 203 75866
419 470 86082
42 488 30750
311 555 39451
510 563 5781
205 525 77713
233 280 24574
139 323 78814
677 681 17793
66 158 55765
316 533 53725
553 618 44780
416 494 18423
310 555 15626
268 571 94793
151 244 35827
3 216 29957
475 497 99254
188 410 46461
356 655 41925
79 240 78998
92 113 71640
101 269 45206
199 485 66374
402 668 12561
149 163 83759
186 276 38584
644 665 92042
67 418 95713
361 673 42011
4 464 43797
401 675 17382
422 602 59419
344 534 46817
14 434 61652
43 421 99828
137 466 15655
407 594 44845
154 572 75528
534 694 6486
464 476 45957
31 669 94054
286 590 3311
141 407 85479
373 548 95144
452 526 88157
109 268 74663
18 583 30714
460 661 73525
101 590 69383
321 473 13362
31 489 22454
163 197 2510
269 505 3290
394 648 51887
306 586 52879
597 645 52968
370 520 33635
109 623 6348
169 606 6597
310 412 46453
449 516 76922
266 345 96938
179 238 24759
14 500 33708
200 616 772
388 607 68662
423 628 29160
8 558 17095
384 513 61900
221 319 34981
108 609 25133
225 470 78861
281 683 99636
79 677 92159
281 691 78389
137 553 63187
377 622 42198
344 691 36612
230 283 21012
49 398 75452
374 638 34777
269 662 39660
55 380 81131
561 603 56918
58 692 84811
505 539 8610
386 447 43852
503 614 54252
88 393 50008
381 644 17609
189 461 52886
436 659 76328
29 408 16521
142 464 85124
576 674 86543
13 335 40379
489 653 3331
241 677 59005
362 534 45244
490 618 93598
298 349 17674
169 310 28980
298 497 20623
106 659 15334
521 551 17950
126 518 37346
177 598 24848
413 659 35516
145 338 91342
422 665 22781
340 548 16715
126 289 71110
480 559 65218
37 658 76476
47 489 10896
345 680 98491
64 215 91738
17 695 76498
247 289 25995
1 195 47906
103 639 98309
54 632 60671
367 697 84031
77 685 49125
96 601 46420
95 571 94138
338 648 50588
28 592 44228
202 220 48864
194 295 72328
377 628 5982
322 453 32459
64 524 68314
193 335 50093
610 629 46589
148 404 9947
150 155 16408
235 287 73914
262 363 51385
15 572 44865
287 521 40002
226 525 37677
321 343 77085
82 232 12664
46 364 69246
363 670 58973
176 531 7151
413 615 22362
352 533 37996
4 167 14845
173 601 54948
188 628 71226
515 600 69408
21 650 17588
336 348 73814
262 284 60232
462 579 29655
87 465 93293
448 506 93194
132 238 98300
519 646 58771
289 448 91146
275 309 90265
279 374 94913
20 517 94590
291 368 8569
620 636 49854
170 191 99677
612 685 72829
138 284 41545
303 399 64023
605 625 22281
589 600 14042
445 631 78975
599 618 42644
100 614 47713
268 452 96497
616 632 65568
215 218 2539
266 450 82588
320 340 38944
343 622 74987
119 498 17336
36 605 82556
16 135 92260
38 585 83374
195 419 91762
425 549 25157
368 458 74001
409 609 40704
124 658 35117
342 471 80434
145 449 78978
297 395 10334
218 636 32521
91 358 77419
182 682 30054
63 508 40559
31 471 5041
416 519 17068
13 447 49738
195 321 16659
331 492 48846
15 548 51744
579 651 59273
334 424 6373
81 411 26422
542 595 9197
74 663 9176
109 659 19936
275 666 66308
179 410 35116
37 207 58312
423 579 96681
101 406 49762
200 203 97762
165 481 6040
172 588 83091
228 693 66790
378 514 88136
31 638 87024
56 103 92202
461 588 50984
215 392 75769
172 218 1968
60 510 72609
67 288 83612
454 483 82249
121 485 24271
298 407 36653
71 191 9033
34 507 4835
176 685 69174
523 600 55997
164 276 81352
383 436 19204
30 229 96321
93 432 96956
60 208 46274
344 579 98046
287 459 11357
189 351 6627
246 433 53307
92 323 48935
201 613 82059
247 253 72884
180 342 65145
283 516 98224
603 680 53047
459 580 67061
199 452 68480
373 640 43484
239 565 42070
253 418 66750
358 401 26205
555 685 34348
500 556 22487
36 216 2109
13 679 95127
71 363 78318
302 617 25203
278 523 44113
271 573 48634
84 435 39035
151 212 51347
386 428 75952
34 347 24826
108 563 83924
28 686 61283
384 565 79110
437 638 38587
91 638 55364
114 396 48159
388 490 62384
398 483 43633
344 693 86293
26 234 64338
322 517 74308
379 563 99899
149 289 76350
323 698 58649
352 536 4846
532 655 19809
190 389 6591
239 349 17958
506 617 13845
140 511 2291
581 650 77139
14 376 55538
241 587 42758
13 636 91641
42 520 76254
208 280 69431
348 683 73148
232 640 83673
555 650 38669
191 377 17516
130 584 89127
138 656 58521
246 345 95277
387 566 20582
126 644 47811
80 679 26714
440 563 31450
65 333 94610
296 508 11745
172 390 90472
92 233 76633
167 437 63219
272 340 63049
494 527 75555
474 527 85149
29 366 67600
298 535 3037
131 579 10604
244 522 64311
136 158 72068
199 664 79621
56 611 1290
36 338 93851
489 695 4864
438 493 32384
118 401 59415
342 390 572
191 343 87934
199 327 84936
460 629 70336
200 472 44727
496 613 92406
31 290 80413
455 489 22032
331 554 80002
348 365 79656
62 193 57437
459 522 77197
122 407 35601
225 606 95317
368 516 75170
8 439 6241
388 553 22057
409 671 64923
46 243 21767
324 460 12361
285 324 10905
419 501 66654
148 444 13075
235 395 2405
336 433 76472
192 451 4900
122 628 90047
75 653 68373
246 378 21123
18 20 20416
222 297 89439
86 459 73344
191 371 21547
379 534 27629
273 653 54350
24 74 99376
179 580 16362
344 582 32455
173 356 79884
282 515 85384
349 451 53103
64 262 82763
420 425 10454
508 638 10566
292 464 43722
25 368 37787
475 596 5380
92 668 49837
221 547 33452
539 551 67352
407 654 35498
220 698 92634
505 593 26129
159 432 12060
399 586 50301
403 519 97131
16 320 74017
424 584 74943
110 381 24732
112 417 57131
33 337 99729
245 436 90641
105 241 13683
360 480 47652
208 529 82600
209 672 79007
37 320 62983
282 293 47042
376 466 6834
252 447 56279
73 547 59051
226 280 72221
6 451 48741
141 358 4486
229 359 23894
341 349 49423
386 478 74184
597 668 38588
134 596 72109
241 336 92158
101 195 6669
95 100 17766
297 466 14650
389 641 83864
264 375 1652
478 517 86906
68 621 94035
227 611 60563
186 523 65404
376 629 41488
51 596 46385
475 622 76562
58 137 29211
562 688 38717
105 431 67203
11 325 54366
68 263 16135
110 579 98815
448 652 27962
119 234 30148
315 627 19959
167 638 3329
78 378 77818
92 261 90013
23 70 34467
296 675 99332
303 469 58546
257 538 35515
165 423 61303
52 632 91727
404 444 38536
347 496 33634
4 521 31680
520 639 33422
17 76 20218
25 92 98939
263 583 13092
61 241 11474
590 617 3974
137 236 65968
209 580 27891
43 156 11203
43 573 69436
649 697 21841
32 227 750
619 640 92404
8 55 86525
176 571 5397
420 454 37126
224 268 75959
33 418 2299
140 555 59449
126 430 20957
156 283 48589
123 196 78687
540 585 37901
17 243 35499
53 187 30539
131 178 26419
462 552 49835
126 257 79159
398 433 60837
113 508 11029
298 312 28746
359 580 31071
54 402 42180
278 598 33878
471 564 98177
99 596 66944
120 496 2119
464 687 27458
93 238 62495
347 561 94158
380 543 2215
397 439 16980
594 673 72816
103 191 5816
644 671 2282
142 579 80019
209 413 77452
44 592 13219
36 215 55350
510 615 53384
87 606 82496
37 598 9726
667 685 73146
62 108 27683
129 376 66700
658 692 38093
35 660 79196
172 534 32486
379 600 33445
266 357 49880
262 517 21415
45 201 3036
198 608 47817
66 312 51179
260 596 77858
87 531 30326
148 284 43145
32 186 1088
219 443 2293
81 581 41546
2 542 31325
241 632 64928
89 307 5821
61 322 67108
441 518 98982
247 681 55021
216 455 57368
360 420 58237
86 600 67842
221 517 90625
359 535 2809
382 655 45263
406 525 20363
565 625 23384
238 613 37311
593 619 24099
64 594 35188
8 339 76718
207 358 75203
379 646 25676
95 423 8553
503 637 3899
127 218 25556
27 660 92544
127 468 96538
600 651 60824
19 581 97010
417 521 79846
160 340 15313
138 494 22502
625 685 77606
278 652 61571
96 535 55245
356 700 1542
157 616 16118
18 555 5753
88 586 21777
298 598 75593
326 536 15194
448 663 50857
437 451 14101
259 677 94792
375 634 40180
51 124 10999
300 533 26318
123 373 57528
160 560 51991
536 610 68859
83 156 70555
327 683 97307
274 574 55815
228 319 74381
57 109 49944
339 619 15648
130 338 5870
464 573 38925
69 197 2146
68 558 16043
176 519 67458
122 621 22655
30 262 11137
249 654 74984
152 252 50231
202 211 36694
83 104 69644
351 492 48040
349 624 10998
254 594 49021
547 655 15876
349 609 3486
315 396 51382
349 397 89537
182 212 8149
7 46 25267
91 468 5448
178 454 52421
446 526 72177
150 178 48624
261 550 42389
225 267 25273
130 138 6644
227 348 61941
523 618 23383
121 200 28690
263 522 79110
572 646 3945
140 146 23914
76 186 13993
70 609 63075
145 342 48699
109 407 67564
164 577 77614
107 596 56682
83 485 8168
511 539 61727
221 687 11406
149 571 95074
430 580 17317
184 413 70343
220 255 98777
397 520 63656
126 510 7597
48 268 91574
675 697 30761
71 472 77340
269 500 7801
343 372 24047
299 554 31401
113 147 34978
225 649 56238
454 645 20670
80 90 13384
13 693 48318
94 347 71259
72 677 73833
257 678 29494
25 508 84322
494 528 63962
57 77 45524
149 474 78321
83 206 40613
99 568 16083
331 566 43848
267 391 48045
301 359 93463
396 477 27404
417 499 44183
455 647 87188
100 287 15755
201 366 96826
3 445 63843
206 321 2278
85 662 26681
146 502 52557
534 589 69205
352 581 59387
64 686 73539
451 611 27442
69 681 78323
315 353 21827
220 573 96453
453 533 67148
329 668 22249
395 443 22568
320 482 42208
517 671 10074
58 599 94083
511 538 9769
18 329 6654
211 553 80902
42 209 25072
123 492 54304
178 345 92463
171 435 25973
223 681 60837
461 635 62147
92 562 44664
208 476 10323
493 585 13506
100 115 62148
247 346 76192
91 562 62193
160 523 1067
244 570 60022
123 528 91556
310 403 12159
29 311 36274
234 559 72571
12 456 36964
97 323 72276
458 688 67957
376 686 87707
48 498 43053
352 693 14802
151 224 84481
461 536 77675
82 674 40278
71 246 52520
436 501 77916
218 540 17121
151 266 87544
107 346 35710
169 315 62407
348 598 59540
208 312 61621
187 643 73658
608 695 73559
172 638 62166
349 431 1887
406 448 45445
99 657 14452
221 280 28094
162 545 52836
217 662 16400
427 500 51000
197 565 84634
400 660 95661
224 548 94214
316 568 3246
429 499 67469
66 182 42990
492 604 13907
312 688 71066
167 292 14780
6 95 63540
302 447 41012
20 305 66605
293 452 52558
12 48 96100
228 376 62534
20 682 87086
122 445 39951
283 592 84884
209 454 83144
255 313 59351
40 501 94142
284 333 91329
53 446 37400
309 324 47305
305 399 64280
15 122 89950
222 664 29034
242 462 18491
217 698 36064
312 592 6181
33 143 38788
1 658 13504
41 581 22807
232 449 27218
210 631 48162
239 324 18782
466 487 10925
341 389 28353
185 340 71392
271 294 22446
225 430 25476
314 540 66304
59 655 45439
169 274 12798
300 592 30867
546 642 94455
104 525 69578
288 569 75017
361 556 86173
253 294 14292
20 573 5633
20 572 63483
372 597 61761
532 692 37807
111 131 59536
35 467 48613
165 565 92712
396 677 17447
271 592 86000
424 674 2882
369 431 75688
465 696 72630
58 433 11854
69 86 27708
288 585 23695
315 618 5623
65 146 49048
509 623 74022
35 379 41186
314 397 43211
312 530 73360
496 623 59947
292 415 74009
19 646 77900
500 636 45569
33 523 99571
44 679 2899
206 601 7387
28 217 46167
143 659 52501
102 170 20347
455 459 94325
184 483 9438
491 598 33188
145 513 14902
203 531 38864
352 616 42404
85 241 22181
241 373 26765
76 184 95065
80 146 88599
176 224 47890
111 445 47382
605 666 69446
310 515 79885
355 662 72945
430 689 66272
566 666 21897
75 665 92110
500 517 56959
205 448 16245
146 222 29658
557 677 38584
254 260 20249
279 554 21626
213 438 58900
255 512 63321
20 188 90487
529 635 15533
178 674 19338
180 357 81057
35 586 76595
68 466 77911
7 288 34718
352 425 24058
551 578 13191
24 350 48230
88 203 75740
158 275 46078
127 267 18164
6 567 60419
228 609 17524
152 397 37546
274 409 68652
64 113 20175
88 303 57995
585 616 51458
306 429 37342
14 593 93544
51 462 20180
229 476 90104
289 386 72891
297 376 20061
140 238 58123
108 399 35714
58 336 70150
442 692 3850
162 319 66101
106 563 58688
110 126 20381
329 594 59936
310 635 10369
408 415 78288
115 461 98729
69 364 1422
171 542 88409
116 389 63581
248 691 37169
28 689 55836
448 547 63271
431 609 19679
179 610 16562
264 396 34339
475 663 89913
503 565 70555
1 550 4277
415 629 37248
379 630 56483
165 558 89261
96 102 23248
292 570 32739
447 597 1107
315 694 27734
3 462 78262
119 383 9678
552 606 31152
212 298 24230
196 399 30089
305 322 30998
97 236 35944
54 384 35340
37 162 47292
266 501 33058
212 213 94734
560 611 92472
545 616 18601
299 542 44061
15 187 70502
64 221 44549
452 697 2938
47 242 99415
73 268 74537
454 675 22473
418 436 97196
130 412 40644
422 621 3809
249 465 89938
318 522 54695
357 538 25271
123 399 69855
421 544 84264
48 200 23005
117 319 23468
230 523 35810
65 158 21085
153 647 40946
105 107 83214
370 587 1191
18 306 14309
152 540 53466
46 503 98956
46 265 74445
55 578 33309
13 197 38508
313 482 26710
117 185 45198
155 670 11982
437 506 58733
300 332 87484
155 359 8866
141 614 61973
130 257 91142
98 483 18053
95 252 15975
112 363 58104
259 365 84145
220 227 17819
9 455 63224
21 461 51056
136 190 51420
438 546 25474
34 291 49066
317 366 45947
621 679 5390
448 649 62336
694 696 95474
454 583 44200
367 486 27196
77 336 72943
153 618 19676
262 310 58663
138 449 92755
33 123 24230
40 348 47535
150 368 26434
430 599 25652
664 691 75550
361 525 31638
140 688 26150
181 645 57094
348 459 12327
29 274 64110
127 692 2717
265 487 42417
55 108 28583
101 224 47751
140 187 13660
284 427 84275
94 679 48455
294 487 51638
54 322 39629
60 180 9581
466 476 89177
118 434 68163
42 173 14441
63 687 73141
559 697 23939
42 181 29053
360 497 75321
102 222 19821
68 632 61648
106 626 47202
4 657 71954
59 541 59301
354 633 17811
131 494 57025
179 415 29036
255 510 12121
220 673 30287
350 400 11938
195 457 42883
530 592 70444
40 335 26523
524 529 78362
616 654 58057
59 500 27568
189 273 80895
121 624 65788
301 514 62043
405 685 32894
514 684 58234
287 545 56358
348 619 21996
3 621 61060
87 516 3835
102 191 56974
310 523 62831
144 292 37261
233 500 17602
299 457 96619
71 301 20667
7 629 37773
596 599 33258
664 697 52266
185 187 22855
483 646 50742
9 78 666
389 407 39824
140 234 88928
648 685 86191
261 364 94465
491 502 23985
43 127 58193
73 697 30262
146 307 44278
292 688 87852
248 299 70681
5 647 21828
93 266 40174
146 209 31294
234 478 78480
442 514 41437
195 465 37614
322 400 27546
84 635 88407
168 411 259
153 313 62751
619 635 49792
57 187 93767
52 532 43875
416 482 86597
198 635 91239
513 678 41808
104 188 56800
550 669 70753
179 606 63676
198 275 95740
73 108 81252
19 218 2838
394 599 62878
201 591 52187
20 210 70390
239 275 64763
298 550 89969
54 290 69643
237 318 27738
89 430 94976
334 656 4842
107 610 99177
44 69 96420
131 505 55657
35 219 78572
58 488 8
250 316 36308
17 310 89512
204 329 87308
549 550 78991
252 489 6522
138 175 28687
356 643 15219
410 427 47524
646 677 63587
376 634 7995
360 678 30654
4 248 25329
157 485 11982
42 687 91574
262 515 31161
217 369 15292
474 543 80593
18 441 72347
391 430 52310
18 418 60839
233 627 32889
79 697 92526
597 615 13775
282 590 70592
81 278 76727
92 175 6238
68 243 57011
398 560 12893
211 446 31304
332 369 57318
137 454 58421
293 474 5375
346 382 60310
150 214 28508
162 548 63784
73 524 31040
445 698 24569
339 404 27493
93 633 26624
597 647 46250
531 656 12255
96 406 75501
161 332 88151
218 452 26005
479 556 25367
14 305 63433
251 529 83705
17 364 25887
42 113 98239
224 452 58483
27 55 30983
506 588 58869
136 349 82700
145 153 56412
517 542 17632
362 603 40440
285 586 88640
158 446 36488
351 561 34739
74 266 68346
425 642 67573
345 393 83544
20 297 58874
160 456 60573
334 514 99109
67 426 56080
466 562 20512
48 130 85873
181 382 31696
95 399 97277
107 523 64910
601 614 6636
59 391 36953
153 405 98499
194 352 46438
33 81 99435
224 291 52870
171 656 30493
498 622 14414
397 616 77690
128 462 59862
78 382 7593
6 576 45375
193 272 36969
222 455 66237
376 402 25370
86 503 10756
336 676 79453
121 681 49903
34 44 22797
263 549 83914
343 528 13
63 592 56636
19 469 6450
318 576 21096
9 402 42796
310 399 78096
6 320 29842
105 224 26515
428 695 45315
171 386 76238
110 277 92010
224 338 63797
529 559 84977
34 686 25990
127 484 27767
630 638 62231
544 546 98221
124 578 29190
132 233 53680
155 227 77762
348 530 20672
545 569 97188
127 233 9559
168 253 87452
190 254 6446
95 121 88002
313 402 15131
133 177 13222
79 532 71445
41 691 87142
561 594 2757
393 446 75802
147 462 70612
490 505 83436
200 230 13556
283 346 90960
402 649 74023
412 582 74550
322 462 88965
280 471 30280
21 600 68526
22 584 25004
237 319 58035
140 618 94623
105 614 21807
300 619 29397
166 369 19705
139 494 8384
230 311 3350
194 326 10101
578 583 52929
426 645 91540
260 342 42712
67 517 31050
127 159 43022
70 387 78425
70 325 35229
386 481 23227
32 616 23536
309 310 77866
227 307 83833
182 587 60899
193 263 34940
335 414 38136
282 682 13982
199 465 58420
74 124 34359
265 306 40455
437 598 32947
313 679 44783
144 536 40052
642 685 92867
456 520 2523
469 516 50831
242 542 26386
46 372 30639
405 627 36573
273 376 86680
299 669 69471
37 246 12530
18 566 76351
561 585 74213
44 634 4500
118 589 50698
419 543 19893
364 488 89306
145 257 4195
293 515 77844
299 616 54259
281 589 89075
269 425 15693
582 589 66738
16 605 54975
156 314 55562
87 656 30258
336 601 44798
86 176 61991
516 700 59034
265 303 53134
459 510 87581
116 203 93954
324 564 21568
568 619 30328
91 363 46855
165 611 43866
283 662 63302
485 669 79648
378 516 45103
109 465 55759
6 60 34109
22 405 54723
560 683 77809
100 489 90080
364 697 66571
397 659 63139
42 505 8252
277 349 29374
403 618 71669
26 369 94288
274 418 95107
277 279 60821
14 692 62269
314 325 35167
323 407 52328
449 632 48359
501 660 26982
411 425 82072
254 595 81453
44 657 76415
120 472 93189
235 535 737
477 547 18450
283 687 79937
98 450 62142
612 616 93573
87 626 22042
77 323 10451
241 402 81032
556 576 2277
21 554 92051
17 644 3917
521 641 337
30 64 15659
159 241 55805
333 509 61801
28 47 10876
189 312 44359
37 492 7276
317 498 11106
306 689 17381
147 239 15590
576 671 95210
88 216 44877
35 175 78891
118 244 58924
11 601 53388
324 524 97224
78 338 1399
460 556 62557
106 649 61289
337 651 48277
282 624 33810
116 604 9028
280 641 61773
473 678 91244
55 390 2524
52 540 58451
93 594 59506
352 361 96079
174 192 5288
411 516 43273
391 670 99322
110 290 179
183 412 29910
375 412 39587
227 563 49890
161 489 77423
79 652 16052
75 413 98623
312 693 25045
97 694 87876
140 627 65174
272 666 1691
77 343 70005
76 397 87964
70 345 84955
433 639 89869
50 582 72459
67 277 42791
188 336 7893
355 409 96296
132 450 81692
293 564 87238
241 510 52757
475 602 99050
590 608 50108
256 495 1754
302 480 84451
74 643 94375
48 689 37980
182 674 55131
256 520 59546
11 538 71592
252 672 50232
664 681 6012
36 351 46013
175 489 38510
130 577 16923
28 204 48516
201 233 47773
375 385 98655
352 402 53313
62 514 80447
391 509 5451
431 642 81032
622 667 75336
196 249 1730
161 323 82623
248 361 15962
198 247 92940
310 343 85197
196 550 7673
358 509 46703
408 549 30271
302 315 72391
326 426 47531
249 457 8627
522 561 66129
295 571 99530
485 605 96281
213 273 77445
170 561 47004
447 632 67633
57 578 39156
372 410 17215
110 245 42978
106 327 80217
151 479 81072
565 598 12890
73 123 63514
25 347 40677
218 623 43438
278 426 26967
180 546 62977
115 176 29712
33 224 19025
455 608 16683
456 471 59769
120 458 10805
50 699 79434
174 291 2517
203 478 18187
33 518 51029
69 605 68766
349 699 65777
418 476 75915
150 560 17511
39 688 65554
248 590 29155
364 370 47273
82 229 4157
368 468 7003
190 252 77985
6 438 25705
533 543 65771
538 544 1471
297 560 17452
217 326 47951
29 40 8147
295 474 57142
402 500 63596
13 580 89678
25 545 29362
422 619 22119
289 497 58044
110 278 25684
492 634 94516
349 623 84317
282 633 28551
259 577 38311
414 565 95206
169 441 32681
333 529 34687
405 471 44376
167 412 59735
559 694 93991
567 621 11406
149 379 44999
83 427 19061
256 533 89252
565 568 37351
21 575 70685
11 185 93682
99 326 88582
151 271 45633
24 380 19725
174 623 38389
313 605 65333
233 550 43696
613 635 58204
228 523 28571
83 378 85755
245 586 34961
173 555 63311
500 621 45067
9 139 1829
46 549 40793
15 351 77574
205 474 66868
110 664 48383
124 603 5788
654 687 63203
40 114 82318
565 588 24796
206 675 59574
130 675 39775
155 424 61767
128 131 66640
350 455 45668
248 343 10264
312 439 19107
571 633 19600
125 573 94482
115 463 72707
120 183 20226
280 455 44094
240 588 54379
57 152 64249
119 323 42431
39 148 33434
70 625 3690
142 415 82381
7 634 33662
1 474 57300
60 209 83255
532 691 8609
228 561 12793
224 593 65533
112 230 33726
402 678 42320
34 323 80500
323 678 17405
394 614 99988
59 450 36873
243 286 67594
311 641 61950
486 638 58978
183 464 94692
103 155 54892
478 516 28310
72 276 41409
61 534 56584
369 546 48581
472 609 85989
82 106 45827
466 644 76496
2 31 70609
24 104 60679
186 369 65845
336 657 17263
98 313 65836
490 569 16729
373 571 33014
126 196 54845
70 474 16586
330 407 42568
281 561 54775
6 444 8710
90 378 77021
26 149 94430
124 423 24502
94 444 69742
91 99 78553
253 494 1504
51 153 8418
513 583 28342
351 606 54390
88 474 21081
328 548 32684
343 374 5341
47 86 99271
233 289 6729
336 572 53400
108 608 46439
43 585 34404
539 608 86244
323 604 32855
318 420 3950
54 190 63570
249 510 83824
63 681 43366
17 590 93601
292 390 62295
41 245 65910
102 158 36124
35 164 42338
159 463 78273
185 544 209
20 202 67026
434 463 49850
214 484 12648
264 468 57941
83 472 86654
91 432 69228
303 427 41853
427 474 92952
214 645 20168
444 509 90198
640 659 96050
309 628 5050
543 593 89048
14 139 92570
235 412 52644
221 435 81451
87 665 81977
76 115 43719
73 657 57527
339 474 15617
156 329 89445
51 477 60127
508 586 47270
344 345 37333
447 651 96120
222 284 70833
13 306 17723
66 172 34800
18 540 73375
317 350 56558
70 260 16818
473 577 28175
218 470 13745
573 591 3745
238 592 13624
63 258 75590
224 403 66555
41 675 49105
68 248 51976
172 516 35120
515 545 37744
314 583 92759
227 518 80920
210 654 28622
49 447 97005
545 585 32227
50 59 31523
142 435 86175
260 365 11436
109 266 95416
116 439 70260
209 697 29570
303 364 71980
72 338 49183
157 479 79610
35 56 86035
370 603 35714
189 390 42220
305 693 31421
73 158 76918
310 434 15447
155 558 34849
67 457 70397
327 430 5974
41 132 49417
178 308 81520
682 692 30649
17 54 16893
301 479 23169
488 554 4882
362 401 54234
223 689 18001
282 415 89573
272 459 34630
22 656 70143
86 152 27967
85 623 28619
232 577 41627
8 593 38953
97 304 27566
259 671 581
3 133 85793
263 647 85708
176 375 22514
125 424 75126
89 674 20684
234 633 51530
230 502 30431
217 253 33143
131 447 10829
574 689 57805
133 574 55938
102 504 88288
96 305 21094
59 112 92340
120 197 33257
96 573 54241
458 673 32806
345 656 34596
186 379 90038
132 463 64564
178 233 29289
403 666 40592
77 124 41183
208 348 76314
49 567 55783
37 240 82903
2 561 24320
553 572 46287
248 255 70826
32 460 67549
304 414 96479
349 687 40789
21 112 54633
377 504 18167
89 381 57686
375 489 69803
427 693 20091
522 550 38810
172 374 97144
130 233 14588
233 443 75371
231 585 85776
123 151 15411
58 252 83955
167 669 75830
87 172 81946
218 523 8073
255 309 44256
612 669 59259
80 446 1622
105 609 11307
321 497 25504
284 563 27013
211 501 31623
537 617 45746
262 449 8259
569 677 54948
247 675 26512
248 488 52393
219 402 3686
192 465 58989
189 222 16547
211 613 3094
263 495 87635
137 544 28950
55 601 24938
42 204 7446
423 597 24671
241 406 51679
122 130 27519
89 211 89877
62 567 68332
212 476 54682
361 567 18095
607 650 27434
120 337 34091
431 512 49903
557 582 18021
420 645 50610
244 462 58450
395 519 25195
267 442 91992
304 487 31124
206 373 40949
468 562 54987
110 296 85534
502 529 68911
190 648 4181
315 359 10425
76 438 84927
442 697 52083
101 102 44480
4 290 84513
265 549 14914
168 457 83703
539 686 56342
143 376 44417
428 432 68492
85 667 34761
68 672 88960
83 313 72978
313 553 37964
137 633 84949
70 283 5769
594 679 74482
115 647 34662
136 631 3349
75 136 33278
127 184 33955
36 224 52209
198 593 98628
126 594 15746
314 534 50578
244 401 71178
273 280 76212
11 22 8717
287 390 91275
590 690 21224
319 356 47700
208 400 51296
126 467 45224
642 650 39716
45 374 76281
84 388 25191
295 314 93120
456 575 73129
311 478 65953
412 578 43195
86 210 41792
176 243 28249
68 640 84646
183 644 6101
421 572 25822
257 626 92926
183 476 69885
90 634 20014
2 588 56852
415 685 89250
128 605 97602
252 384 20769
312 546 98637
411 572 39506
379 387 51187
446 533 84084
517 551 79114
110 655 48547
149 536 91447
49 213 53236
71 348 43730
360 553 12754
174 316 85544
71 359 15910
74 404 58398
75 222 36733
125 158 13244
163 610 82187
238 648 79639
295 564 96530
415 518 67507
314 468 46902
294 661 22022
25 455 65609
419 626 82986
383 444 27814
159 262 42346
486 565 46174
153 467 63326
213 537 2760
152 287 33316
345 370 54898
285 634 44516
140 642 41872
164 529 52611
163 204 45059
54 315 87024
634 665 25104
285 364 56870
350 541 88813
47 109 92735
5 343 51443
6 209 20121
606 620 27279
226 593 76749
558 664 66339
180 335 68722
55 146 8823
426 466 95120
53 473 33975
645 669 7677
409 699 98198
206 628 76324
328 566 38020
82 465 97684
99 286 72564
162 516 35937
291 380 34398
72 699 53231
465 600 35171
27 670 55826
367 529 37413
15 36 66966
79 552 27771
241 609 70074
149 314 83355
133 439 18698
4 500 5934
309 370 61469
194 662 45850
286 291 47793
228 463 42250
229 308 77916
198 602 31615
313 506 57378
176 665 22620
368 621 9960
224 682 33533
636 657 32156
187 667 17921
38 672 22156
220 511 22073
435 587 1999
19 460 15506
279 395 5933
60 422 87140
359 675 64771
86 446 4085
124 305 40420
256 559 17350
102 572 9233
428 429 4129
456 678 98332
117 699 48275
