400 20000
119 159 6653
24 47 23245
1 221 95908
67 239 37980
40 178 46029
208 371 77587
68 193 71092
89 331 72564
76 272 2196
99 300 73993
363 364 16193
20 195 52727
65 353 28624
298 373 40379
237 266 26677
225 324 76720
30 146 38371
17 210 7363
37 39 99297
79 312 38792
29 394 24695
228 400 66285
188 292 71878
9 64 43606
4 346 32750
122 200 21415
333 368 3736
57 209 91888
111 237 95408
82 283 60536
175 346 12831
45 235 18524
270 377 87755
286 367 6399
157 319 76851
231 322 92769
136 168 71805
252 262 35503
199 201 42685
79 174 16564
63 226 21869
47 219 89200
97 225 37451
37 183 53671
34 308 17066
67 305 39728
4 15 89935
50 157 46240
14 346 61442
254 285 4881
255 278 91320
114 224 38906
56 373 62519
86 324 62249
106 221 16442
16 360 78100
57 188 88418
19 363 53916
240 357 25825
49 160 21467
175 278 71442
103 278 42783
74 198 62372
279 281 36145
101 284 80287
72 266 61103
71 315 64549
28 378 16875
73 174 39609
26 125 42209
57 321 93282
186 256 48182
118 168 7510
165 335 46911
188 322 7769
211 222 16427
123 234 62869
7 317 99777
360 393 44177
160 169 61368
72 324 1081
56 259 11885
245 297 2252
70 218 8107
385 399 59361
232 312 995
181 252 40912
39 92 78477
121 356 53291
131 334 22081
328 331 68768
7 15 2943
329 353 55262
127 129 96009
78 382 60981
174 214 19341
62 355 56698
372 388 38239
87 164 84275
140 164 64904
146 270 1976
219 324 69579
258 280 56081
27 357 69917
41 378 79394
200 310 51971
56 171 29902
239 336 45211
258 379 39787
100 355 70406
248 250 86760
126 257 74928
249 356 1646
152 243 43621
99 144 29138
220 250 62647
54 227 72930
21 303 51168
189 289 84495
85 389 49855
123 137 71251
114 116 97500
163 266 96629
310 386 70306
394 395 50635
30 331 27653
299 322 52949
89 373 15056
10 340 30898
7 155 33449
341 364 33831
45 381 21141
131 212 86841
197 281 54592
4 215 63776
139 299 74069
22 391 74305
237 362 69749
215 302 80334
88 129 35360
262 336 81292
328 366 14590
87 296 80255
110 170 2665
134 249 78856
21 70 8473
60 168 60255
219 362 93805
211 237 70841
102 143 85651
39 383 15694
104 363 24245
104 105 81894
241 268 95311
250 343 79158
10 352 39958
286 311 11689
148 389 52744
65 209 89719
204 274 63517
145 399 73125
196 282 84558
120 374 79908
17 202 59398
242 289 49606
167 258 23713
57 150 88051
75 261 52394
167 307 48569
281 285 20055
117 330 95587
182 244 6113
256 400 67028
164 388 23055
84 169 99133
191 317 54122
54 307 93055
246 333 40082
366 380 12441
176 220 58021
36 260 26611
84 368 50539
87 247 42230
66 69 84496
17 242 28110
174 275 54042
194 301 60033
94 128 26731
76 262 70808
177 265 78139
166 195 65586
152 300 2579
319 332 11224
147 213 49093
25 174 84245
27 214 94955
76 395 27379
89 321 75911
176 399 75434
163 339 42550
48 189 21109
152 335 32156
137 160 32084
367 394 86599
233 258 51005
135 260 5882
180 210 45793
54 292 81077
145 162 21287
25 329 57359
285 368 32606
37 38 92582
56 315 1355
218 297 45194
155 272 92766
253 333 62684
325 398 48320
215 360 75931
16 109 57227
20 110 10576
81 133 41781
17 310 81882
222 298 25590
158 383 61369
185 248 12254
80 212 35533
203 304 79828
100 353 51966
135 280 48796
8 106 25580
106 356 83077
40 134 53972
191 318 45734
111 139 25476
271 378 23780
243 330 69714
126 348 84357
238 323 3194
140 397 20473
43 138 47384
49 149 25101
127 192 48615
19 189 90279
103 127 97817
123 303 25653
200 365 77086
18 83 4793
172 212 87434
53 221 77745
364 378 34603
18 105 17709
231 381 15451
375 382 66107
44 363 96816
174 213 68809
15 215 83117
37 128 30128
222 309 61397
211 337 62617
331 358 78769
106 323 77569
74 378 74897
125 262 68594
33 307 16431
72 199 86111
21 29 31000
58 343 38161
146 269 75807
178 384 27514
112 346 59693
318 319 80819
241 333 94926
161 265 89608
131 388 35834
139 144 22009
95 255 28498
12 30 42564
324 351 70224
313 338 80393
33 174 99401
91 378 18899
166 252 88713
34 103 7201
110 250 30895
197 351 26753
168 235 59344
361 374 84229
175 257 79120
236 275 75968
185 186 37590
5 203 30475
177 201 4864
106 296 57162
275 318 33585
4 222 84221
286 317 57372
173 201 12976
47 337 49920
20 119 22267
319 359 77859
44 258 56709
168 334 15669
333 395 28155
133 335 83020
53 70 97578
252 323 29690
142 383 13578
302 382 91053
66 256 4999
225 371 73091
96 337 70846
23 300 8650
221 323 83187
89 235 96334
339 379 80659
301 307 5017
54 121 5895
80 120 31255
253 256 34895
91 348 71591
4 28 69868
184 330 66339
118 157 25140
229 384 58497
221 283 16656
3 233 40445
180 299 32460
109 379 75538
147 360 34118
123 306 76028
167 240 28129
77 322 53093
75 286 24657
216 251 16000
68 258 65524
63 215 8480
173 292 31720
9 339 44866
216 238 68486
179 245 18817
160 163 68689
254 302 69148
102 243 78165
85 270 21904
46 267 40348
137 138 62201
265 279 96378
75 395 76611
123 186 3510
109 397 18938
50 315 44221
109 334 20797
153 289 64984
219 229 67777
26 348 11710
52 162 81999
37 392 98894
40 204 24698
118 345 42442
144 179 38278
332 383 91528
103 188 31795
121 154 73301
97 234 22900
256 277 18580
163 303 90787
81 200 26309
182 281 28468
18 344 32350
55 120 95382
236 274 93199
150 200 22173
274 281 86894
2 110 45201
13 103 10723
22 45 74889
254 347 27549
9 36 99818
45 147 54832
196 261 18281
141 297 2815
177 337 50439
246 362 92493
213 367 91007
171 342 82691
9 16 34461
180 322 82510
86 124 96150
48 310 45608
118 188 96036
71 283 96192
49 62 69075
3 351 92296
234 258 12426
70 344 62722
13 42 84596
51 57 1582
28 374 11401
206 378 39973
59 305 19842
116 173 63500
105 380 89492
23 246 581
29 111 96073
10 17 8549
4 143 15142
29 210 29589
73 384 79805
156 259 79114
163 224 50956
32 268 54448
203 308 66660
248 398 11666
196 222 74115
223 366 15629
76 282 3306
242 287 47782
173 377 94674
154 355 71344
285 354 26475
124 350 43731
182 276 72678
2 385 36825
181 232 26312
87 387 70768
50 69 78903
179 289 86533
48 253 3233
127 207 99873
65 259 37397
38 80 13926
295 301 81816
221 333 36183
240 311 6195
105 388 76565
132 301 71661
156 333 80153
316 366 85896
288 394 31589
172 352 40986
62 203 7724
31 301 51695
113 369 67366
25 250 82357
117 184 1560
68 287 79799
189 355 97304
232 313 20369
74 241 35095
132 366 39449
79 113 94027
323 377 27577
161 393 29441
214 228 12548
231 355 1434
219 393 93380
98 292 11763
185 231 33756
69 371 48893
83 112 1181
28 104 87062
102 140 4408
48 268 2164
244 392 17006
75 260 49104
9 21 7147
177 248 42314
51 58 72623
28 152 40774
166 316 57660
211 238 46980
82 133 81153
345 349 51026
130 159 18614
310 323 21533
23 289 77860
54 78 41968
190 236 7972
36 272 47919
28 312 99069
165 384 67066
184 311 38260
140 381 10158
204 275 3050
149 231 48777
142 177 93535
187 370 83792
216 361 42147
185 357 11518
131 162 20209
14 232 56659
274 396 14837
93 237 73165
107 354 2360
133 361 52886
140 358 71583
27 346 89851
52 58 95488
307 311 62033
72 317 63165
222 328 24520
90 313 98123
286 397 2005
14 159 5052
4 17 51054
24 382 77337
137 287 4226
110 211 15841
25 89 80776
260 306 24474
79 348 69349
60 371 42213
154 364 12898
90 272 82183
232 365 35819
172 209 11793
5 399 33424
109 269 22854
111 198 32145
141 326 5726
81 118 77082
34 95 6418
45 76 95761
89 400 88334
51 109 997
25 392 36132
58 197 19734
324 370 52628
288 319 67529
54 149 11010
14 57 14120
34 207 93092
198 350 21280
154 386 14355
211 306 41013
176 225 12154
314 336 22254
284 295 95207
21 375 71256
181 310 48817
112 331 6303
90 261 92063
137 194 24683
180 242 34712
16 123 1756
114 227 91925
3 293 1126
176 238 45285
139 197 7713
212 385 18240
203 345 17815
294 314 55504
46 364 43028
109 176 74318
326 385 14892
163 203 76267
2 233 31120
270 384 38798
69 267 54856
299 337 2906
112 375 34912
65 347 91028
163 179 98568
149 393 7149
27 201 75801
157 170 71882
105 228 6142
165 245 82580
283 324 63199
240 397 93522
102 340 33861
390 396 52072
134 340 10921
93 304 28996
85 360 15275
316 398 74172
331 391 68109
13 329 69485
257 312 69515
82 339 15387
177 277 21564
162 376 25949
266 270 3222
22 148 45570
260 344 91150
79 291 95614
105 186 58505
162 174 88475
251 274 18569
221 332 78823
165 349 38440
113 397 53083
143 345 55860
272 354 85309
98 206 90958
126 136 98293
47 286 41907
32 341 43300
62 88 19031
100 290 66899
95 159 3769
200 372 63380
231 346 85803
49 331 71459
224 377 32855
71 323 57096
266 293 74048
72 360 8688
3 325 18397
105 277 51688
86 336 9294
129 152 66419
148 280 74634
69 178 65830
70 319 48297
327 400 71620
232 239 3382
149 254 99313
6 170 1762
348 378 33313
100 369 11559
249 348 85511
8 149 89351
71 171 14091
175 254 355
9 129 19174
34 42 17739
164 183 10913
193 260 56065
238 372 9014
109 278 29227
31 131 49006
48 157 54361
112 223 90977
265 319 72951
136 380 73306
101 280 53523
239 373 39013
65 166 1745
43 342 14526
50 240 63880
51 286 79096
37 380 51748
65 148 79020
155 387 87832
245 371 75333
350 358 80940
168 178 76254
3 382 48579
314 365 2319
118 172 37136
82 161 36813
282 337 51850
266 295 442
100 198 288
131 306 22944
92 396 92895
222 230 99486
15 125 66387
212 356 82582
246 355 93057
87 343 84734
56 123 63253
157 175 45760
342 357 85877
2 199 61084
107 378 10724
210 225 17871
184 297 52656
125 193 33410
52 211 79593
209 345 24632
144 273 36105
139 233 16139
248 324 40369
32 112 26917
207 300 85676
70 188 91802
61 393 98719
16 137 27298
60 158 97194
156 318 80628
43 388 96666
41 347 55695
266 299 63260
210 277 77549
57 337 40781
63 301 11267
16 381 11177
75 142 85704
12 255 40114
329 343 18475
77 178 84729
240 291 5023
63 366 19014
60 167 878
109 327 52444
260 398 31474
160 343 79335
11 149 84666
187 380 16089
153 398 49932
84 385 99893
44 280 83567
26 54 55099
207 371 24982
266 393 76570
282 330 72469
138 252 41893
236 329 62288
246 354 81987
36 295 89132
26 317 62558
176 357 36103
283 348 27478
31 396 67149
161 174 72786
54 187 75416
38 253 48888
229 288 33649
87 115 20424
72 122 97886
9 50 79047
6 272 31657
83 367 81726
17 34 73459
29 287 84506
61 107 53633
175 187 19869
301 311 86735
44 317 12610
112 251 71440
85 92 53140
138 240 24708
10 377 23151
72 121 29913
165 317 19300
347 349 19272
66 292 9716
34 305 43932
167 215 29921
111 178 14561
117 290 65449
158 232 79156
181 223 67099
75 164 27602
54 108 15436
21 322 80584
13 255 24733
40 132 99582
21 252 54150
222 332 96199
164 206 43973
289 344 69233
71 80 98389
307 378 66698
2 204 38801
7 312 39192
105 119 90893
107 220 59958
276 348 99124
116 255 95469
240 333 54619
107 370 62983
41 115 6423
289 397 50192
222 345 79331
67 281 15
117 343 72292
228 232 38251
358 388 26793
22 115 88465
148 211 99862
99 388 94336
159 320 29507
184 268 57918
116 141 31029
207 292 15665
21 33 69040
296 348 98228
171 202 64485
341 377 41154
1 225 69802
225 273 82701
141 151 66873
100 348 36371
240 306 10513
191 260 63908
159 255 73111
307 330 39550
8 161 36529
114 155 8662
231 237 59008
63 202 16421
149 200 63551
115 284 66219
99 123 62008
114 225 71120
209 344 24598
314 318 62150
171 259 94369
180 312 73381
43 294 50203
88 251 20160
222 333 43084
40 181 92764
119 347 21477
261 345 84222
24 255 56137
128 172 71037
65 180 71548
133 175 94036
177 218 2690
12 174 8383
237 329 65414
229 321 86824
103 282 63227
99 324 39398
21 146 58115
184 341 99230
173 221 64607
58 123 92216
186 243 94418
48 161 30800
197 247 26509
31 277 58836
29 315 38129
20 251 25148
104 158 23827
56 298 37336
275 346 39259
100 166 64543
32 36 16541
193 376 22519
20 226 77015
75 348 2298
20 49 56290
58 280 58083
234 277 1413
44 60 83784
140 291 51881
43 304 26089
190 272 18335
5 248 53105
103 239 6909
76 111 83844
123 191 26968
178 262 28743
33 273 86223
160 329 14816
166 339 84152
146 278 48157
173 191 6886
29 382 71097
52 60 5527
54 205 51440
95 165 65274
85 108 28406
165 382 49859
301 331 5561
160 237 82983
137 249 81904
182 283 49895
29 234 91347
15 166 43078
275 348 18028
173 390 2004
95 135 36084
140 277 49587
110 262 66178
143 301 9687
138 278 65770
8 311 92677
257 348 33936
304 396 29108
115 333 99714
85 317 52330
8 16 78005
27 222 75708
67 79 78134
33 369 22074
91 198 23647
232 346 75125
170 307 40978
47 136 32153
228 375 86789
9 388 70687
1 349 7241
23 355 24339
229 375 56264
255 276 34102
35 145 47050
122 386 77302
317 357 40270
31 148 11267
16 373 25656
10 291 91237
264 312 58835
71 271 79726
114 399 86711
130 323 73904
123 369 22379
84 114 82750
184 331 82468
12 165 81023
93 319 64977
33 175 97605
241 273 14018
7 107 95085
75 347 42747
46 395 74685
273 331 47453
41 184 31395
103 205 44728
260 295 85551
1 150 98486
96 344 23829
144 285 91837
238 369 74059
24 207 34584
194 196 66074
178 219 66728
169 273 31935
259 379 28471
180 333 2395
40 276 98646
217 230 89953
239 267 33906
136 325 68923
42 56 34211
19 219 75118
43 340 29660
280 301 88628
146 206 82651
35 168 44808
209 400 2043
71 343 82824
213 237 22784
225 390 95366
168 247 68043
228 340 59730
99 193 87430
26 115 95092
115 172 22429
212 316 64269
95 107 50495
61 120 1656
80 340 21478
179 233 59710
79 293 21682
356 384 65319
176 213 20190
15 194 75666
192 226 9734
213 291 96079
169 223 32868
29 109 39171
214 382 74554
210 259 25430
14 186 59933
150 270 32257
283 379 31384
189 309 24120
16 51 3430
232 262 29776
287 380 20074
27 137 857
59 374 52293
119 184 52486
137 145 93420
208 234 61359
117 164 34901
138 309 65232
283 336 82724
101 127 26170
50 258 67082
312 390 52790
19 71 54724
223 325 16399
149 292 77502
40 238 96713
152 253 35071
45 170 88527
216 382 5399
155 186 12106
64 343 77766
158 241 61221
64 91 4408
78 131 29813
102 231 47094
52 175 73790
4 347 92691
19 292 55625
57 245 81540
325 338 23426
93 191 24335
321 342 1136
215 394 89516
250 316 90367
224 350 42487
190 238 11631
12 334 45001
136 214 15162
42 350 85088
207 243 95000
265 382 58939
144 183 14984
244 252 95770
97 255 8885
185 188 38986
285 361 40997
162 306 44108
5 76 66851
43 221 20606
9 186 61459
145 229 20943
92 291 36537
95 324 76748
151 287 14128
59 312 86702
34 160 74567
142 220 83597
110 350 50680
89 156 10551
58 156 97063
42 179 23490
90 234 40117
65 74 15407
212 259 50122
83 178 41832
113 304 94433
162 338 55568
93 178 32181
185 397 32519
19 250 72562
173 248 47295
365 390 92250
278 309 6040
202 250 85239
199 294 2287
234 284 24886
66 71 32012
73 102 14870
195 305 40354
180 393 11459
248 377 13963
166 207 96871
354 379 57944
108 363 29605
119 333 51119
21 62 84856
93 142 85438
214 292 30623
133 234 76582
22 321 14079
189 371 76745
79 227 86726
65 67 38421
161 298 14549
42 79 90140
197 389 74968
185 215 56268
197 206 37492
87 385 32290
128 165 56742
164 358 254
97 228 54916
376 398 42258
296 377 32766
167 248 49435
314 394 95442
21 96 88749
138 243 56863
7 44 8958
53 158 62995
285 300 42514
130 307 54921
149 170 84489
83 108 10176
166 256 70757
146 193 75502
65 184 46947
135 190 8445
262 275 4442
36 167 21930
36 329 19627
322 350 60387
45 211 68585
169 193 59310
11 62 61307
85 367 13098
179 230 71393
159 196 18574
94 172 61061
338 361 24760
10 158 28878
99 332 93589
108 143 11156
142 276 60664
78 235 39611
248 256 18066
6 378 75535
37 164 26691
68 131 41845
302 378 27741
179 229 86108
302 313 65065
280 358 68562
76 316 51516
331 369 11174
67 163 87356
187 285 60599
63 66 58529
55 220 6972
123 308 52796
257 349 79012
61 81 26432
83 243 37860
66 144 88709
162 375 39865
18 246 9732
276 360 505
61 190 49938
4 376 70831
140 244 43694
386 388 65459
48 369 70422
141 225 58774
162 312 24741
92 391 80357
187 189 2474
171 325 21565
4 127 24086
168 307 62227
73 167 10018
238 363 54915
287 320 78066
183 281 73594
47 170 47159
170 294 1999
56 242 98002
61 282 77095
10 282 79402
9 247 6105
17 35 68680
35 61 37047
59 81 83895
170 295 24705
85 319 58940
48 176 59898
2 225 65099
257 300 58139
273 379 4599
215 323 80072
6 214 35151
99 265 83928
216 357 34930
62 253 67025
126 185 70510
66 271 19497
181 390 11962
26 212 25868
193 384 8810
25 243 80051
302 330 73464
124 348 17412
204 349 47507
6 230 43257
287 342 80231
78 218 51905
60 192 45949
154 333 171
20 351 78035
52 377 59936
132 212 76616
79 296 64407
259 282 14744
282 329 63410
146 179 13328
66 205 3793
371 375 50430
259 341 30596
131 231 25537
207 375 90546
21 113 89554
47 352 88391
24 192 74437
16 141 84316
128 226 81228
56 276 7610
51 71 50815
143 327 38442
71 297 56689
111 380 92672
18 133 73532
173 219 94414
37 40 29319
47 212 40218
14 184 16713
294 308 7600
166 203 78981
102 202 30970
195 225 46159
180 383 29502
186 286 2417
74 95 11955
317 319 19677
49 336 27808
136 196 30597
122 205 27100
81 390 81478
35 241 82327
94 345 34559
22 216 32956
149 273 2323
28 41 81310
196 290 55861
341 352 38609
52 293 63204
65 323 85466
259 289 95873
198 352 26293
119 286 62496
232 374 44071
2 160 21149
168 375 70591
204 321 55809
268 381 35645
239 400 35279
66 204 74103
279 397 68519
86 273 69403
40 241 27357
193 227 35942
67 156 91997
143 315 77458
2 123 58075
55 185 88779
221 390 56227
143 146 11658
119 208 51117
156 339 59378
140 148 87426
13 395 57760
103 366 49810
88 340 94892
35 218 90233
147 154 29225
377 400 45173
26 76 18124
69 77 1209
353 361 93177
106 111 81326
258 395 52341
34 136 26712
63 370 88919
46 190 54156
96 353 29293
112 227 20332
139 300 13732
107 194 70752
129 178 53504
84 105 82332
100 158 51192
23 64 20111
164 272 39269
87 246 90928
165 297 65807
123 379 67913
128 244 82321
72 373 86540
125 236 25824
271 331 29842
15 251 6163
88 99 36909
137 162 87521
77 316 5678
10 69 55925
2 395 16855
171 260 70178
22 203 43491
223 282 57475
127 326 7658
22 297 91781
91 326 97525
225 248 30648
208 228 13118
86 400 14715
295 375 63826
98 120 23248
223 348 37481
294 354 6332
15 122 77815
127 286 79426
210 334 46397
100 296 83280
145 350 13259
251 319 16419
116 120 89915
130 392 33519
42 111 39174
66 363 70178
318 383 73153
122 280 85116
50 139 93414
107 164 94728
149 347 52289
123 365 74189
128 273 76485
70 249 54227
152 167 79027
355 364 22011
193 332 45813
229 341 37607
218 260 668
281 359 4751
76 135 67319
206 304 21324
28 36 44926
97 316 34674
39 155 15632
158 208 60081
172 247 2020
104 114 435
73 132 91560
200 231 43937
218 253 81650
48 186 32016
341 358 90592
89 381 57072
318 384 26593
54 317 65024
223 307 99053
33 163 80504
128 352 59344
147 322 65232
216 219 31618
8 74 71090
238 393 67457
206 363 67377
5 352 13114
25 91 66426
54 303 53215
182 305 95359
134 165 67828
125 339 43870
243 364 16202
85 207 64379
256 285 86118
89 130 36068
159 236 91867
275 392 29895
15 110 15150
16 139 56971
49 95 10751
172 243 39281
10 187 58963
198 378 17301
269 308 53800
91 269 31314
3 262 38270
58 344 91814
269 298 69371
95 168 93793
269 379 74757
173 358 97194
103 113 97689
191 375 18451
214 253 57153
157 379 25119
245 252 45703
180 345 9666
247 304 21521
223 341 25901
315 377 44352
190 376 27059
151 299 69341
150 350 98547
25 364 99789
59 114 71470
44 233 71752
16 260 48581
37 158 46178
56 189 20717
85 157 4321
90 101 12672
20 323 71874
189 397 4719
101 204 10217
179 368 65463
183 263 46129
57 239 94838
83 358 38980
242 272 61469
1 99 16292
13 76 26118
323 400 29280
64 100 9615
241 342 43250
85 113 6357
265 304 30481
78 97 85847
47 386 85077
271 391 24898
18 225 19660
81 300 52084
115 273 92319
129 296 52676
288 327 84510
299 318 46801
23 297 8308
240 253 58897
290 352 73536
17 322 35540
194 395 87151
175 228 75942
212 378 1008
34 52 62894
256 284 48698
133 271 74118
75 372 93372
76 201 35245
8 130 1526
157 312 67650
179 331 46312
279 303 55282
147 274 28004
84 231 84235
144 158 86628
154 219 21281
2 282 26347
200 344 95352
78 199 91287
175 269 37033
132 273 21910
142 215 65394
104 237 73422
8 283 51675
142 282 86
308 391 47943
4 250 91091
127 378 37954
139 258 67166
202 280 52324
68 349 6382
183 255 44802
179 259 75407
110 260 49913
213 311 24874
91 189 193
89 281 99527
233 271 14828
87 92 66146
309 389 93589
58 210 31211
342 386 91758
150 399 45479
62 314 23711
180 323 1087
137 222 37266
212 285 359
41 163 9140
161 169 61222
105 261 67707
13 284 89921
135 309 11431
228 357 54867
369 391 1365
114 363 94987
259 317 98359
81 251 72379
80 378 83614
98 192 77503
4 255 93607
85 91 11119
163 331 1111
171 176 92110
44 143 18195
53 384 6645
175 212 43402
18 387 41616
269 332 45316
107 265 6065
40 201 73216
44 350 75966
129 145 55394
59 214 93023
274 346 39028
9 79 89542
52 362 28019
68 163 54498
126 280 32061
230 326 49470
121 224 4489
228 258 13637
289 310 5939
42 340 86535
54 348 86518
75 293 43904
225 304 56150
171 346 23989
127 155 3433
144 351 12245
101 197 7543
298 393 4617
58 163 59106
31 153 76512
162 340 99560
59 126 77376
191 196 63532
310 378 5136
19 243 36290
176 256 26608
264 358 28017
298 364 65925
20 31 38827
54 86 17093
263 274 75540
22 355 4595
199 283 23882
241 302 18116
37 51 89464
81 365 99542
50 337 74931
82 136 38666
167 365 87608
327 376 65828
165 378 88639
1 239 3998
175 375 42253
384 393 60712
165 310 50342
25 76 64038
114 345 19673
333 397 70606
72 236 18887
82 271 70049
91 320 43121
13 375 75825
5 99 49776
110 335 17069
52 382 22239
32 116 75835
245 320 49678
262 332 47368
219 243 69867
189 328 63522
60 299 66816
355 361 82436
29 253 51597
85 170 40628
88 315 22277
287 326 85243
121 193 84340
351 396 17460
147 160 42604
58 331 80725
179 365 59185
221 343 38826
65 342 62165
172 351 54048
8 387 93635
368 391 61209
236 270 64996
29 396 870
45 182 1920
281 292 45956
101 378 83855
76 224 81117
281 294 91250
163 169 40202
26 127 89524
241 258 83708
140 303 14271
139 171 12356
73 332 82884
29 395 11645
86 372 90964
16 169 88855
133 207 79551
57 383 83842
15 370 45230
123 132 55283
67 103 94882
78 104 67254
37 354 79067
167 386 89288
271 294 4809
66 78 20715
103 152 17230
225 281 29952
40 391 72533
294 313 15055
17 323 57858
26 28 529
192 280 80416
58 384 82210
169 354 28256
187 242 51724
95 104 62651
25 328 74265
249 311 24071
69 258 3187
163 181 80617
100 280 48840
4 325 13416
54 143 45550
133 226 13136
58 251 55862
164 184 68671
178 184 23178
203 273 58343
238 254 77452
104 241 11426
5 57 23205
143 324 68480
139 175 6306
93 215 81656
15 29 86316
47 217 19521
164 312 82497
3 221 16569
160 385 74006
122 298 7597
119 396 27255
24 137 98378
201 261 21909
243 329 65941
149 250 8413
4 92 32765
82 268 1207
25 60 88486
148 240 26792
242 293 47992
171 394 78580
106 365 59196
115 192 56259
177 282 17107
357 395 38879
388 390 79484
91 262 26749
19 252 42799
15 351 55088
41 82 61904
237 400 77993
192 193 54623
65 362 75491
213 326 8593
95 346 32131
109 125 23620
200 282 73932
250 360 5133
19 84 77652
91 351 54976
200 362 7015
225 327 34805
36 237 33148
25 97 72380
102 112 25118
269 344 64600
23 350 30954
41 92 78009
242 265 51780
18 97 55030
334 399 34806
54 294 9051
6 253 49169
51 284 44054
12 291 1146
346 350 66723
87 169 47280
138 140 16160
266 301 21307
51 212 74490
202 210 78305
59 377 71185
116 319 65646
271 314 53919
162 189 80179
191 194 68219
113 131 505
88 244 9150
286 394 48166
192 216 99584
195 382 48561
9 35 27892
25 74 72047
166 253 62902
197 225 52638
87 194 20658
18 221 14109
173 176 99340
149 320 85663
109 110 50100
338 379 8005
70 254 11725
158 277 45342
4 86 33306
244 329 29652
259 328 48526
125 381 42876
61 360 43015
81 125 32000
226 375 62245
203 265 34108
350 370 26832
29 113 13329
24 110 14011
245 282 34773
136 149 13478
217 263 1497
79 132 39763
142 354 63628
109 118 42131
148 196 17882
371 377 44903
133 174 5878
5 312 83434
340 396 43907
28 334 22181
162 170 60279
300 347 57674
6 207 58732
43 124 76973
57 388 19715
240 344 33033
290 293 15909
41 384 87517
47 278 31107
53 97 60683
170 326 76779
1 14 31085
67 242 21580
221 223 73000
76 140 70509
106 129 6085
188 379 53015
52 321 68520
198 362 38263
207 232 32372
97 323 19237
167 389 14813
311 341 21338
173 230 37477
33 124 36202
202 313 21629
158 329 86144
82 228 30014
14 243 14767
64 364 92965
145 362 1031
141 152 32363
18 58 98436
238 239 48479
58 184 52936
134 238 9035
137 350 93077
113 116 64379
40 325 79429
107 124 13329
75 400 90615
183 324 48275
92 378 96124
37 283 27077
194 297 70312
195 378 59536
158 186 59797
5 252 21138
27 38 93831
56 184 18407
223 262 25354
2 357 12802
220 265 42197
71 127 64734
364 371 10356
263 382 12166
199 265 66004
81 278 26281
31 236 89608
16 296 78446
164 306 85082
110 277 11373
256 373 98246
180 307 16859
194 231 50888
126 192 28637
110 236 98469
160 230 12882
330 344 97364
216 259 11274
308 396 76577
118 173 24225
158 211 40543
211 373 63905
91 175 60076
211 214 9864
178 272 28643
1 198 67656
107 309 55648
100 323 22498
287 388 59637
23 89 38965
188 200 39376
11 198 66385
94 143 27527
36 174 27574
259 333 10248
119 295 30809
94 204 87624
54 399 48872
9 78 74147
98 252 27440
8 333 82549
185 359 66240
12 180 9024
293 344 38789
190 256 82433
99 244 45659
207 379 43614
59 138 31271
48 390 62303
132 355 6574
268 317 76934
101 193 73125
319 346 80063
153 235 81583
255 359 49652
48 349 45517
45 379 75401
181 254 29766
191 362 47778
77 129 31545
42 299 95863
191 325 1836
83 123 59604
253 363 10228
343 345 89273
74 150 73206
189 199 62563
319 390 86158
88 123 14132
107 119 46429
57 302 39797
246 377 39165
88 233 24230
31 270 70254
241 349 14134
211 280 9828
23 162 95042
86 111 53826
12 201 72518
45 210 70139
129 318 90570
32 207 12296
3 321 77874
153 247 55475
69 109 95286
35 279 40559
41 93 47642
138 273 88344
145 223 68509
316 347 159
19 312 91765
181 187 50985
104 333 17581
31 43 58174
50 120 40556
21 121 3371
70 142 35307
146 173 83286
26 129 21490
216 367 42085
397 398 50279
181 201 39169
131 230 82125
249 256 24724
19 160 90035
136 317 79405
176 184 20125
184 201 75264
312 351 92384
12 33 2353
201 212 22583
331 392 41394
26 343 60462
78 371 85389
2 390 96750
128 335 90648
99 205 71266
195 224 92964
103 172 99457
118 290 49634
260 326 57912
154 159 13776
177 228 7054
163 320 36127
61 111 38420
122 380 88359
332 364 81600
68 191 8931
48 384 91237
39 323 58600
65 279 17311
310 388 9650
143 352 62742
223 280 20632
80 147 33302
130 188 85370
137 237 25664
2 207 95573
38 73 61832
6 153 1850
290 369 31684
329 385 377
264 303 49225
250 395 8342
19 90 11569
79 327 54547
323 381 80305
8 146 37123
84 224 89126
49 333 56601
216 351 33865
173 278 70218
177 364 62540
17 277 87543
210 347 43138
37 293 29804
178 291 69102
114 393 7017
241 325 4985
135 366 79975
202 366 46838
40 313 50457
17 328 2031
65 357 67050
312 385 29341
98 109 71920
77 344 206
93 309 92101
33 122 74610
266 297 85192
107 312 63768
1 368 40121
43 70 97726
30 140 20736
130 357 16026
133 206 64389
4 129 58256
126 347 54869
6 126 94272
328 358 8857
93 370 32509
27 75 35701
62 108 84026
31 194 22897
265 283 99841
245 364 7898
130 157 82883
248 380 52949
229 373 49348
82 346 94808
71 371 20984
292 376 84805
142 305 21785
50 348 27060
6 295 77550
51 214 59470
221 287 60326
89 163 50751
64 111 2955
178 376 87855
43 282 23796
369 400 50765
87 178 88778
97 317 71676
127 173 33778
26 121 83778
55 346 74843
73 182 47311
129 159 52787
18 327 22619
94 262 41508
276 306 45813
209 245 97169
185 194 45543
188 296 7272
151 391 98756
122 389 89437
209 333 36709
115 317 36601
28 389 26198
315 363 67386
64 65 32741
275 382 89726
213 259 17247
140 220 14428
25 245 1515
177 258 10668
105 354 53814
152 285 23153
45 111 34889
