200 10000
59 119 34267
37 150 12565
125 178 74233
48 183 40186
126 170 98525
106 174 63584
58 86 10309
7 116 69283
4 94 14019
44 53 2851
49 80 98246
41 173 47229
57 89 85590
107 170 34138
18 190 18938
29 80 74591
97 178 62861
126 136 3165
177 182 2238
80 151 95847
56 177 29137
80 176 31650
106 158 6470
63 180 73354
40 171 25429
58 176 96823
16 35 69362
137 165 5679
65 181 52007
17 70 70885
119 194 22911
16 33 41085
50 79 12648
13 89 70996
6 58 98722
92 110 72943
45 65 82275
119 154 89310
70 81 82207
96 114 78305
142 163 58169
94 167 50175
4 90 63254
54 83 90497
92 116 33555
51 161 16693
80 130 13976
36 102 28686
45 60 69820
69 200 65349
101 103 59342
7 154 36117
138 180 60940
3 85 52095
54 150 18946
102 158 60049
50 145 30320
25 52 28706
158 191 51328
23 124 7910
18 35 9472
180 195 21414
131 136 81214
4 66 79001
113 145 94724
124 136 24175
72 182 59324
153 183 94635
53 160 61847
62 144 57396
67 90 89353
48 109 44222
163 174 70918
44 133 21194
145 148 34280
67 98 33650
55 66 54904
25 128 67996
2 43 20373
7 110 8196
48 163 68662
33 181 80694
78 197 13298
55 141 81329
136 192 91589
8 91 23192
79 172 92244
13 140 87956
7 161 92461
148 188 37223
78 82 38590
37 146 70739
4 170 23009
10 154 50593
155 159 92282
161 175 67726
8 192 88452
16 45 64460
67 145 80206
15 177 90145
122 186 27921
3 172 1893
19 85 7585
5 9 96587
49 53 97149
61 151 22408
36 173 2251
123 148 62235
40 169 39902
20 178 86746
1 170 93019
3 184 58699
22 81 89190
128 174 38484
6 106 29858
4 86 74375
7 170 29528
2 14 57049
83 187 52352
54 181 63477
92 185 87240
7 191 40568
17 94 33316
74 193 32468
85 134 78500
31 150 14062
19 78 25660
71 155 19532
161 184 84208
24 53 92012
120 182 22866
43 89 24796
142 177 75669
76 153 39449
74 117 55394
78 163 58073
137 183 31107
13 126 92096
79 143 29143
24 69 34747
48 113 51949
93 137 70008
48 176 106
119 159 6586
101 181 8849
6 63 31444
5 8 2859
64 84 43051
52 78 11985
9 105 40767
118 129 54605
76 123 14542
191 198 37168
159 196 11138
5 161 1570
53 179 7866
145 190 55085
67 155 68855
4 163 46840
37 131 21438
76 147 19147
20 91 69935
136 160 18313
43 197 11685
29 130 95877
23 68 88610
191 197 1235
2 3 43499
24 155 22763
35 157 37269
48 57 23597
28 76 64487
187 194 69472
87 114 84392
90 98 44674
73 139 86467
49 72 19938
148 180 15197
147 156 85556
138 188 67711
51 126 90779
22 29 49202
99 174 75797
74 123 5043
102 141 43939
85 148 25590
120 200 1634
20 163 19861
135 138 78092
38 190 23107
16 29 79032
122 199 15664
127 154 26755
69 199 81023
19 38 37501
28 163 15035
97 189 27899
14 41 34825
85 185 34257
79 102 39823
86 143 78052
41 81 39855
123 137 83385
21 167 60813
5 64 67431
86 185 63224
69 171 83058
87 113 31587
156 165 24233
15 159 6354
25 72 17565
54 169 44410
90 139 36453
81 166 27797
134 167 26207
149 187 21759
93 154 18801
155 158 11677
179 192 39926
81 146 3373
133 135 14274
11 137 49014
22 163 5855
175 190 71110
78 95 13053
154 189 61401
123 151 45725
7 128 49843
64 197 49596
55 173 52918
77 157 9384
157 182 19587
97 112 30238
14 178 15944
99 141 30475
147 162 51464
31 143 29482
2 149 8393
141 190 23708
20 97 85735
87 125 98698
98 153 39528
95 152 18586
67 130 70165
35 143 26536
22 181 25306
53 135 56487
44 145 16428
41 96 79780
131 152 97345
82 90 83389
81 110 56025
58 99 92763
25 46 32030
83 182 1024
118 166 74384
50 83 20382
32 191 62915
59 73 31776
118 133 94198
124 156 47235
46 107 41125
31 39 66681
14 15 37064
3 15 6777
49 186 40119
3 81 51342
41 53 83635
92 126 50001
92 156 84727
24 141 17270
93 181 18150
93 96 36548
119 190 77801
5 51 36569
24 118 74684
145 153 74209
26 188 51685
30 180 33499
75 164 28397
48 188 36617
99 178 17386
15 178 93714
16 32 59008
61 136 11418
25 60 23460
63 112 6784
49 150 7551
8 63 56927
127 143 66467
127 151 96903
94 142 74539
135 154 21495
77 159 86656
9 17 81844
29 118 91781
41 54 39483
73 182 22214
54 194 6520
10 72 20262
12 93 76002
5 136 84250
4 148 80183
68 175 32522
61 108 33744
156 160 19872
93 187 18709
10 96 32681
83 166 33494
6 109 15478
128 163 34032
79 159 16902
58 179 28956
187 200 22493
118 122 55443
166 172 9307
14 24 44945
22 60 75098
56 125 25514
116 183 51766
89 93 42786
23 63 46915
103 162 7091
35 191 68062
49 146 87811
22 188 82791
38 109 41532
41 139 61019
115 171 44775
51 200 58473
20 74 70791
129 145 27462
126 129 23049
42 45 45707
129 147 85823
107 143 65949
20 93 71799
65 189 73729
38 159 72052
86 113 63459
135 149 9630
70 117 85310
52 119 10
42 78 96859
25 32 65189
28 79 37343
5 138 99613
122 157 1234
2 70 56727
42 43 95330
11 90 30608
95 126 89316
45 75 94987
4 105 63194
130 144 25871
50 146 64250
2 20 88222
45 67 83209
60 175 72531
2 103 53723
77 104 61064
56 172 28177
59 120 70220
7 45 73836
49 154 49972
20 182 47449
86 121 45667
110 141 62552
44 54 16907
39 55 99201
16 169 54470
102 174 99944
3 14 62850
64 90 93033
120 194 34120
66 105 51096
110 136 9922
12 142 33769
123 147 50927
162 183 75081
128 133 47042
37 135 74744
22 74 88764
131 156 89505
107 129 86924
172 190 4470
129 183 17165
139 142 54104
102 149 58735
78 93 8374
63 184 78031
125 149 55
11 164 35008
49 103 93539
143 173 6583
141 158 94336
108 113 56386
62 159 33342
180 200 30182
136 169 14162
148 193 94833
146 172 77090
130 146 18413
74 76 41456
140 170 7299
76 83 65438
94 168 26566
32 182 28639
140 175 98923
97 198 75150
80 84 12733
143 161 54919
29 169 56186
3 135 61516
135 194 11613
88 166 65167
11 67 74182
90 172 74839
22 143 41962
14 162 98186
63 103 79701
58 77 84810
65 139 94416
63 163 93118
105 175 40777
94 169 53199
23 194 34533
7 25 22203
44 71 98555
66 86 66143
179 184 40301
53 101 47394
89 94 39201
24 133 33115
122 126 24811
19 114 19403
23 26 78627
36 166 32995
62 186 9010
11 171 56680
88 157 59467
65 115 23106
186 195 41469
9 56 96209
139 183 11062
82 134 51664
51 191 21217
54 149 44668
86 105 55140
53 147 12264
122 131 74276
45 133 16907
55 182 94467
52 135 12235
62 190 25379
69 95 96530
75 199 64401
24 47 44922
60 127 20277
10 145 38341
29 125 95968
42 192 65386
28 111 40136
86 103 9593
61 200 99709
51 53 68614
132 196 46313
27 72 54635
5 191 52189
99 183 18117
16 189 18283
131 199 60206
19 89 63238
108 149 43191
160 184 80025
155 175 40327
38 174 20192
148 183 42933
35 120 33289
37 192 11535
93 128 7325
74 162 44286
124 192 62184
107 155 41487
96 172 87081
100 166 52356
22 47 16800
38 44 46205
141 161 81753
24 185 20020
60 101 85158
124 128 78829
158 171 69944
136 176 89770
85 158 39459
1 114 30311
85 122 31243
11 182 16004
6 165 8086
13 21 29606
5 193 13044
44 119 5558
33 167 93636
14 111 74483
28 67 73545
52 71 93950
17 152 91191
145 146 49497
165 198 7718
102 130 99670
37 75 48888
85 136 93846
42 101 65666
39 144 50260
121 135 69946
10 142 6073
64 174 48818
139 166 49135
103 199 22287
38 171 47086
76 134 92284
133 190 93662
45 174 50456
18 159 11818
112 134 27036
125 175 26166
89 159 1640
67 194 66275
116 151 81251
89 163 50146
103 165 73222
55 103 83378
41 176 50369
150 175 68183
107 189 57405
38 156 78872
59 178 13012
64 193 5293
57 188 56473
44 163 60601
27 50 48807
65 160 52365
159 184 64676
52 108 2840
155 163 13319
17 162 23734
14 198 94129
24 35 2515
46 108 34752
113 153 19477
81 189 71504
7 183 18870
100 137 78634
87 98 31978
191 199 17357
53 152 91089
55 132 1661
52 172 70417
61 185 22008
70 130 32909
96 139 64370
40 184 64351
159 190 40261
26 61 82954
74 143 84329
51 132 83235
13 66 47380
59 151 95659
14 161 83261
29 106 7046
17 52 84410
11 94 40357
75 131 67176
61 106 84609
114 137 1642
11 162 59001
115 141 84613
188 189 53860
150 174 76416
60 126 54529
25 70 75131
88 154 19309
80 154 64300
60 69 79421
84 90 61839
67 69 75624
47 160 12284
45 59 75451
70 158 97095
57 82 40947
83 162 40790
110 138 36956
42 110 36192
72 173 93004
39 147 16185
5 185 89325
89 155 69042
155 172 51182
5 189 28714
78 154 136
95 142 56834
28 191 10378
150 162 88247
56 180 63273
55 200 78948
75 111 21676
112 120 70427
15 47 68749
67 113 88429
40 189 2592
39 57 23411
60 160 94595
137 200 69369
53 140 41005
3 166 55106
172 193 82172
22 32 61526
104 165 92880
48 160 68980
135 174 94157
173 198 96296
4 49 38171
3 120 82768
98 127 80911
64 71 61314
130 156 72520
87 89 14052
22 59 26058
137 140 10076
2 185 73377
89 197 99393
57 123 44886
6 145 69822
6 21 69332
64 106 90462
33 74 37074
37 38 7903
18 161 91226
51 118 94887
58 123 11005
86 88 9271
47 137 22886
170 181 21853
128 153 59202
98 186 21597
130 195 53712
17 58 51871
39 157 55402
30 165 34491
29 159 29875
24 131 20991
40 62 47133
2 71 84776
17 174 82586
126 179 3032
140 141 70394
22 39 87512
27 120 36365
77 84 65800
9 91 31413
49 86 21464
143 160 89170
100 116 793
124 154 23753
32 150 12450
7 40 79268
60 157 36167
47 85 62842
26 48 51515
48 137 80223
120 171 9813
26 138 37541
112 187 15653
5 46 1986
18 31 49499
27 134 70971
81 82 48889
85 173 89151
59 135 89065
147 154 19401
30 80 98690
89 90 71023
40 68 78089
43 124 20152
21 89 6892
64 129 13997
1 199 5764
25 159 12073
35 66 49052
84 193 63753
50 84 22254
144 163 39297
100 159 79701
69 161 76970
69 166 50201
37 101 16808
141 172 30836
50 85 37549
129 163 66554
138 146 89174
40 97 90393
14 113 64725
43 60 20614
94 199 25446
25 174 17842
46 50 65753
177 184 64553
125 161 41883
141 192 61485
66 141 73281
36 185 11696
45 163 44014
15 25 12452
89 126 21780
38 135 14472
11 108 72994
44 126 84284
40 46 92540
129 152 35514
21 166 77083
14 148 42953
34 145 78208
145 194 90408
65 108 90405
3 143 89128
87 176 27655
105 174 41322
21 38 59348
107 162 9572
104 118 95244
37 164 85456
3 8 81088
133 172 71014
170 199 35597
93 113 95764
32 59 35253
48 157 75669
3 195 64958
9 184 89260
13 125 72492
108 178 59809
88 106 68398
117 163 46332
17 53 99054
6 46 81620
115 118 61728
140 154 47614
132 166 29910
87 149 138
129 146 53158
62 198 15153
12 19 92363
44 124 90768
95 106 70471
42 126 15558
75 173 84327
136 195 69180
15 77 38057
9 80 47646
32 188 51127
24 84 57945
34 198 65925
102 170 78626
57 59 81365
47 167 84441
95 173 92972
97 197 26027
48 197 51200
27 97 25548
107 177 2321
80 94 80210
105 110 8791
82 103 58316
27 56 18260
27 112 34619
12 41 77307
47 75 51411
34 169 78714
12 21 25778
10 130 33401
85 183 39291
62 64 34172
95 191 17247
122 142 18265
143 195 46838
18 118 59536
24 163 56699
1 147 91139
94 139 18569
80 128 79285
123 184 7642
31 114 48016
10 76 73685
41 187 86791
97 182 8565
134 189 75144
3 174 93987
19 197 20282
33 149 93453
130 174 59896
56 192 69013
105 115 51948
103 154 98812
48 150 47775
6 186 47079
93 142 29459
27 71 71711
48 84 58378
37 184 38495
4 75 92728
68 129 35676
153 185 50835
87 186 68151
5 54 79324
146 162 77228
55 179 51161
115 126 54507
158 161 73733
103 114 81488
36 170 8081
52 179 64953
90 176 32608
73 187 31942
30 133 5116
64 133 15198
162 173 82077
38 81 23584
179 183 29354
40 81 29483
117 177 97220
49 127 72469
47 79 20464
1 168 15503
14 78 36307
37 144 76615
91 178 64076
8 124 31325
86 193 91103
22 153 72032
122 153 34274
62 183 63732
27 100 52442
107 138 79386
145 197 96393
60 170 64840
74 189 32259
123 163 68085
98 188 21811
110 129 98407
12 57 70040
3 51 45855
26 118 704
41 150 80453
134 152 81011
48 119 14438
87 170 11959
3 24 60353
163 166 86267
23 152 1982
182 194 49138
64 172 83169
121 147 13544
125 137 47306
8 37 85925
125 156 37115
64 77 75491
119 129 26166
111 195 78806
65 145 80812
181 188 76538
42 63 23826
129 166 80919
23 95 73236
3 64 11521
16 142 63125
76 156 48792
4 5 99868
122 133 35635
72 144 7266
136 152 60867
44 94 1272
75 171 78347
130 194 95426
74 101 90703
15 194 50764
11 198 81597
27 77 71476
48 103 19540
23 57 91146
9 88 45709
115 173 52124
87 142 83746
1 64 79424
26 76 61407
101 122 94452
157 178 80389
19 131 41822
177 194 29234
143 165 18928
158 175 8984
68 123 16288
11 17 64340
37 187 49561
43 50 81057
177 193 7900
118 123 26461
60 190 77836
123 172 52359
104 105 81580
65 81 20195
49 200 92261
119 152 87315
47 178 53785
67 115 44787
108 126 41864
57 182 84549
49 118 2624
45 153 8677
61 196 32612
16 153 18887
33 94 37866
4 36 36093
12 123 46630
70 97 48713
57 113 32543
52 112 62587
55 117 46610
17 45 27471
10 168 84138
7 15 79645
127 165 73195
99 130 26110
28 64 54794
5 109 46078
134 197 62697
127 172 59564
16 157 51957
62 115 61898
65 197 44295
77 155 77169
79 108 84033
16 110 69707
120 123 37485
79 105 34300
61 182 88283
53 71 72459
32 148 8665
25 29 97552
62 97 87335
104 142 51242
166 182 66272
49 59 96804
38 93 31167
37 200 33684
48 161 42480
84 99 68011
79 132 7828
137 196 8148
120 136 37198
101 140 50513
97 155 63598
154 193 56506
107 185 36350
124 167 70020
15 54 72771
35 118 86987
58 199 63835
22 148 81766
88 131 45335
28 112 56784
82 98 86593
33 141 61174
108 174 20572
51 82 3341
121 138 150
12 76 58737
103 160 22210
91 166 74634
109 122 87425
89 182 39660
9 140 28554
163 167 50415
36 61 99901
85 129 56094
48 131 49275
4 177 25704
50 110 10296
123 177 43245
40 161 78393
48 106 23480
59 177 66243
38 154 59899
16 63 63386
75 138 35742
4 29 61975
172 186 57724
33 106 70829
108 123 39064
107 125 73134
60 78 56338
62 146 66436
22 194 92647
11 138 1065
73 196 90454
110 142 1452
12 40 11143
129 185 81957
66 75 28639
71 154 27946
13 28 11938
49 193 9911
45 164 77680
18 145 81208
135 145 13571
52 180 96638
184 197 1671
30 122 18320
35 108 74448
123 193 93940
51 137 7580
98 102 2672
107 167 19662
96 179 86795
3 190 28739
22 54 13961
78 119 49113
151 157 5152
123 131 40121
92 171 64585
61 144 70940
30 199 54516
7 146 95038
114 144 31808
170 188 71094
21 191 23039
56 140 1822
20 131 89214
101 131 84222
114 187 75249
6 120 16302
63 67 96963
44 200 87350
155 180 35903
26 87 31201
4 197 81953
17 26 94009
11 69 28869
108 168 32789
103 107 91540
55 98 64272
129 148 41646
134 156 9304
27 41 81450
69 81 75134
139 175 50221
104 150 26646
27 60 69054
26 139 67941
47 175 82702
25 116 54680
8 163 18476
42 144 56172
63 108 89598
21 97 69823
30 167 46998
116 179 61803
151 162 4510
105 176 27439
52 139 33471
36 98 12968
80 112 58969
9 185 66059
84 92 99971
169 171 10081
177 192 91172
148 164 99821
41 126 4641
52 100 79943
84 135 63265
42 121 12752
57 100 19709
86 119 48810
94 111 33464
122 193 17949
113 114 54546
120 141 80682
118 167 53403
5 116 87531
69 118 86129
32 35 48863
45 82 56541
69 124 88398
1 197 4136
10 102 29763
13 127 80011
8 142 51186
43 143 8258
18 128 97876
23 187 36294
60 96 94375
75 103 86404
81 194 67859
73 190 73119
112 144 33510
32 184 66347
46 151 91855
76 175 86665
29 63 86680
53 161 51582
112 184 17403
9 38 13043
40 73 83894
56 143 91684
30 128 88406
48 60 75197
107 123 39405
93 95 15082
142 196 82609
34 183 71231
6 182 10407
1 135 11200
150 177 23703
150 194 65765
36 100 37634
2 159 78854
114 128 7615
5 92 78540
170 174 85180
61 192 11474
113 182 39266
143 185 71077
28 185 47419
32 117 93225
60 87 20256
7 103 52245
76 118 44903
148 175 47859
136 188 18644
45 53 13720
166 180 16168
49 79 85259
49 124 83260
120 184 84189
30 83 68284
54 55 93937
92 151 36076
81 106 8823
57 110 17250
165 180 93872
89 144 80403
6 66 90771
77 90 40255
56 84 91318
30 54 37113
22 172 74318
74 147 65040
31 177 79588
97 166 47463
13 152 18974
1 139 93325
15 90 94044
151 192 58056
64 179 47312
158 188 28683
83 186 5459
98 199 84098
10 91 77599
36 74 7795
21 193 25025
95 110 29829
68 169 69168
42 198 63291
56 116 82344
84 127 80637
50 56 62211
33 50 9343
42 148 81968
79 89 30369
9 102 65538
22 129 49451
128 179 64481
44 184 76678
47 59 5398
65 85 706
67 135 71046
65 99 98453
35 138 84231
51 97 63071
28 66 19638
76 90 92737
11 63 76586
99 167 14894
162 163 54406
17 98 25135
32 120 79600
50 89 94731
4 125 27103
10 56 33161
113 147 54809
17 178 92641
97 193 34018
82 142 27557
13 195 53879
61 149 3269
37 83 40225
67 106 5216
10 150 20449
143 144 1673
155 176 21202
37 119 54504
39 41 78706
13 121 26187
70 198 71798
79 164 4869
141 185 74399
59 66 29197
67 109 806
72 170 63858
39 161 69543
134 161 90301
109 110 39545
9 33 5794
89 174 19273
100 142 99748
6 176 58714
29 81 37300
8 80 80376
25 180 8910
20 46 55151
76 166 71078
93 190 53819
114 122 96023
22 84 44857
174 182 18354
115 135 99156
29 146 74443
144 195 88033
32 168 62773
126 178 69575
102 145 15005
23 177 82497
62 112 69831
28 75 51288
56 176 84874
145 189 22845
66 88 9524
8 61 73117
37 171 8640
77 116 59916
56 197 4676
57 143 63493
33 177 15125
181 193 10683
51 140 38144
6 180 66338
48 115 62060
37 147 25833
121 156 94675
38 129 47540
71 137 15434
56 163 41405
142 182 38842
190 193 9047
29 94 55312
39 99 3341
69 187 65212
49 180 95301
94 109 4391
20 36 61671
42 98 54334
13 32 3943
18 116 20054
52 99 59979
112 191 74524
74 171 27055
96 156 39341
3 40 28377
57 126 73386
64 149 54428
17 68 65443
79 170 56762
133 150 60637
116 158 21953
69 189 5903
20 64 7346
80 85 95043
31 171 48553
39 183 50920
8 69 40967
104 140 11275
27 40 28780
39 78 34264
21 129 31963
10 196 70929
70 106 57712
53 139 25701
45 121 96080
99 132 61852
131 149 91725
10 78 91298
60 89 67093
113 185 55159
103 151 83169
53 175 42490
55 159 95905
17 33 25453
97 163 50747
22 156 54004
51 139 50109
179 185 79951
70 186 26478
8 74 6198
22 164 35634
167 174 98499
122 139 11481
140 179 97565
17 19 79078
39 92 26857
36 126 69520
77 110 7789
27 82 38577
55 81 7345
102 103 5200
3 197 16260
7 171 33166
36 120 39779
47 182 82734
24 100 87412
76 112 2738
88 98 54268
68 191 66097
79 101 86222
113 143 7888
15 195 23122
100 168 84110
171 200 32703
32 93 94997
43 110 53413
51 128 16760
43 102 57183
95 97 36511
28 126 68789
64 169 38021
11 72 22242
2 145 51992
95 135 25069
3 39 46257
12 145 22214
115 166 76627
164 190 4339
23 167 68263
28 150 7218
66 156 47111
59 63 39357
145 161 61519
78 81 794
17 138 19019
40 187 55605
113 191 51712
169 198 14171
24 123 82451
98 121 18912
133 162 58307
57 155 51779
84 185 21797
95 154 54492
108 143 91020
72 135 86761
38 126 73273
111 141 12651
87 123 19027
68 122 8893
163 169 49384
33 166 38347
158 170 60467
44 65 38481
112 168 61814
28 80 24179
116 152 14217
123 132 60453
122 149 41469
69 158 81049
47 54 16245
23 119 44687
38 200 84314
118 156 88337
32 61 28711
49 125 35017
14 122 98110
36 88 66376
188 192 91497
110 176 26500
49 84 71022
20 39 14136
22 102 4890
49 151 53082
100 191 82785
27 170 62631
118 153 79571
41 62 29346
166 192 61420
10 39 78382
133 160 29566
63 183 67543
88 127 72148
31 59 46931
19 196 95427
9 72 16974
16 141 28988
31 197 9395
11 38 13058
31 98 7161
55 146 99349
12 73 89433
138 162 63319
39 46 93066
132 140 48551
28 47 35822
144 151 6620
140 192 16068
167 192 56401
133 165 11083
20 191 84090
33 140 76076
85 142 1970
69 168 74941
81 96 12851
99 133 32041
3 77 4432
28 171 15281
48 123 24196
8 41 9804
35 58 11167
124 158 27221
55 133 51352
120 174 60699
29 33 5980
117 160 90851
72 117 80870
5 115 25631
13 191 14721
62 193 67066
18 131 69661
76 80 18037
89 127 43438
75 163 93233
7 153 20236
33 192 85347
45 97 71686
26 123 53405
99 139 1459
24 187 36851
20 141 96712
86 147 79581
6 97 80724
50 183 47158
92 94 78376
31 117 25060
8 143 9253
116 176 45030
10 59 5021
115 133 52051
10 97 72299
40 79 12510
29 87 5515
29 155 36817
95 144 93307
39 200 80018
122 155 93990
57 149 34556
32 116 8248
106 114 64594
81 97 19651
144 177 85804
21 125 13833
72 133 99087
59 128 5004
33 123 95209
25 92 83760
48 82 6074
5 129 55499
150 152 94274
126 180 11385
97 134 54539
66 145 18758
19 137 17221
66 160 41588
25 42 6714
133 178 43496
142 190 18322
115 193 49405
61 189 68456
21 172 6444
97 105 59191
46 97 32067
167 187 37069
13 189 41087
28 154 87277
98 191 34593
108 175 77203
79 99 173
21 74 75106
28 200 66740
33 56 62534
4 106 4501
19 159 19762
103 117 71698
4 162 30415
59 143 61587
5 86 41361
93 199 53589
74 157 33496
56 83 12695
20 87 30509
90 191 9924
45 147 54825
63 162 40955
117 157 8090
42 185 11432
84 169 13555
55 125 79991
46 110 97165
73 197 38435
8 190 63329
48 169 44129
90 145 47516
59 170 79837
9 179 14140
155 198 91465
7 53 78111
49 156 34612
72 143 58092
12 27 82957
141 151 79406
50 153 85233
53 151 93497
17 92 9010
124 168 12955
193 196 8207
95 181 77093
9 131 85510
80 113 31690
46 129 3432
20 115 96273
86 175 5318
102 150 90780
59 197 39703
141 178 53730
176 199 50995
97 140 32339
82 187 95676
102 185 52319
4 194 42514
114 193 68607
48 89 13800
19 141 41346
152 180 63909
6 179 77152
86 139 33406
16 188 6573
105 117 74094
126 195 62166
89 194 76624
75 81 58429
94 127 75812
121 184 52391
2 127 26863
95 187 54625
101 149 30207
110 115 81980
39 196 24090
52 97 79911
56 198 8788
171 196 18529
35 186 71751
53 56 11391
27 32 46898
32 146 62680
67 197 81392
8 36 81054
72 102 62960
42 196 37616
106 155 34951
51 166 69959
34 190 25430
166 167 24695
70 128 86417
192 200 74808
60 67 23477
63 72 47524
124 191 93476
51 181 42423
99 120 34282
42 47 34939
99 197 82834
98 118 3274
31 135 74281
129 158 35172
39 70 19725
24 86 93406
106 118 41471
93 178 77604
21 72 1940
55 145 21753
46 174 55549
9 128 3034
127 199 90576
84 103 33263
20 129 54702
10 73 24850
125 193 99954
21 73 90116
136 158 96878
109 119 54179
107 156 82855
94 99 5930
62 70 82961
97 143 64461
3 167 73821
64 167 33048
22 96 67487
107 140 36052
139 168 89129
77 138 72630
6 88 63869
133 171 47900
93 135 61324
26 154 87082
35 72 60392
6 52 22843
11 47 19142
120 155 5405
26 37 23974
45 177 1442
55 101 18684
11 107 68746
7 64 38477
156 171 16281
100 104 46379
63 151 55861
66 121 30423
83 154 32944
8 14 66636
17 129 5019
51 196 78573
180 197 13825
6 199 92734
16 71 90253
14 34 40610
18 61 53962
29 100 75928
85 125 96211
173 175 75215
132 178 10249
96 97 59412
12 114 57013
109 192 32444
37 50 74536
9 35 29913
103 146 25431
27 66 29833
11 135 35118
10 175 91572
139 140 89153
54 107 97258
3 44 16019
24 108 22524
90 144 27301
102 118 69872
154 180 24873
71 160 68834
116 189 21042
135 139 43462
106 123 56479
19 135 75960
30 82 39123
33 73 48856
39 90 64978
128 150 53495
49 99 67135
42 87 75151
10 198 55122
82 180 70728
22 108 6923
104 157 91936
100 195 97487
111 181 23922
28 84 20808
109 195 30675
51 199 98231
160 161 15187
94 106 25595
75 89 17224
48 194 87725
113 179 98590
68 163 83515
36 136 14888
127 167 11444
6 189 2639
101 188 64146
52 77 94730
7 196 56049
35 194 3732
3 148 80008
4 83 75941
98 155 3071
78 175 60193
61 81 86986
52 146 75146
23 114 74412
194 197 7554
14 86 51600
19 63 56380
23 25 98797
82 162 35219
66 83 6841
136 155 45779
15 148 9636
61 113 5638
27 138 85985
11 65 77656
126 188 89671
84 182 40805
5 20 57363
62 122 5080
99 138 84418
17 101 30038
30 125 6297
119 123 62791
8 98 29346
171 190 54539
27 177 62329
22 34 84741
82 136 23268
31 32 81364
110 169 92569
63 194 4440
47 118 79818
29 122 62921
107 149 23027
26 172 84116
148 160 67902
61 127 61467
102 171 50207
26 109 32302
90 162 42743
79 158 26073
60 86 10794
56 97 37397
11 104 66249
31 68 71117
49 171 4412
67 166 40523
14 176 73945
14 39 32930
107 192 9982
1 155 78736
115 138 38233
40 183 50038
29 167 39050
77 148 25255
67 88 73394
64 103 74663
26 62 85943
27 132 92149
6 28 52974
2 21 10165
19 187 27007
82 152 38809
83 116 42924
35 52 9148
162 196 35123
116 163 93927
16 25 14102
74 113 52029
128 170 98573
70 169 32068
61 139 34040
121 140 29039
102 144 90191
40 136 77131
79 118 68582
19 195 6099
90 151 65679
46 96 34544
31 159 84511
35 134 66183
38 83 7489
65 126 50001
103 179 52352
40 145 24290
78 152 94415
18 71 86822
86 156 76651
162 184 1384
42 132 19423
104 106 34349
9 145 64491
7 156 51629
13 155 6647
7 132 77085
84 200 17313
15 187 60302
156 190 84019
43 171 45851
68 100 80045
29 105 52505
162 188 3574
37 45 53648
71 134 73433
136 159 55114
18 162 49246
182 199 21971
67 143 574
57 170 77027
87 184 97127
11 54 32029
67 110 9957
72 157 21283
34 90 6711
144 190 22044
95 200 77456
34 97 17033
79 81 92856
34 39 99484
158 167 32261
77 194 92470
95 157 39111
102 200 63275
28 134 17292
38 45 41905
117 195 41053
18 39 40971
90 183 50273
134 142 83934
19 180 39348
51 116 61682
86 136 92227
142 144 80096
86 101 21466
60 98 3883
4 55 70480
115 139 81677
57 68 92486
60 198 47476
92 96 78192
99 148 64724
45 189 46015
113 151 84832
113 168 22774
26 173 8753
21 165 41557
125 163 42715
111 163 98286
9 112 37971
51 85 56283
57 101 381
52 197 84205
64 125 91312
42 127 37349
86 166 21253
41 135 88003
49 68 38842
36 176 57159
119 176 10074
79 167 49523
185 192 76494
91 135 57085
135 152 31033
161 200 96833
32 166 32902
23 151 95430
69 88 66810
168 180 24780
131 175 84981
18 43 888
108 109 70620
13 176 21560
43 160 27554
2 23 71368
147 152 1016
145 169 36787
15 103 2937
11 131 71816
153 161 45824
39 143 93292
80 81 34587
165 199 89358
55 61 2001
107 148 11268
80 152 8044
183 195 43975
101 145 21209
29 65 96022
33 81 54575
109 185 53141
7 172 13847
41 179 13525
8 101 32033
12 36 86741
47 170 3088
111 125 10593
11 169 76039
125 198 4312
126 149 39883
41 120 19478
107 108 97471
22 65 9480
55 96 47237
163 191 88113
14 75 81162
67 167 84662
35 152 22617
139 144 66517
3 45 52209
52 176 90496
62 96 28402
61 119 94700
22 85 45350
73 194 23406
60 93 54150
12 120 22793
124 147 95561
89 140 16131
31 183 71767
158 184 58050
103 108 39223
180 196 42272
1 40 29801
111 164 57491
12 94 79787
138 150 46719
32 41 45806
43 51 26674
45 154 98088
158 177 5216
175 187 19791
17 112 65024
88 104 43971
31 47 36947
72 193 82027
80 114 67935
19 160 39806
169 187 52291
90 109 45601
4 89 23463
26 167 118
131 173 78893
91 149 42367
77 172 47930
33 65 70002
70 103 66797
88 178 84278
38 186 9752
110 121 21978
93 161 86625
42 171 59403
20 122 7547
94 115 28775
45 128 33037
140 189 84846
30 186 14805
15 48 98686
71 93 83624
7 62 62842
23 42 12520
46 78 89703
170 195 50607
22 119 96833
59 182 1193
173 197 18442
20 149 95822
139 156 27455
95 111 88597
24 182 86885
110 118 72855
48 59 49027
76 116 90274
96 189 23619
17 117 48843
23 190 47657
11 111 27806
61 176 18301
137 170 98128
28 196 94207
55 161 65761
60 72 13361
8 84 98169
38 195 11424
133 175 70459
59 138 32536
42 70 9249
9 118 80269
146 153 7790
1 66 66834
47 194 81698
35 38 62579
83 95 49728
24 148 25997
14 108 50904
79 161 52531
